severidade;linha;nome;endereco_dsp;risco
ALTO;188;;SUBWAY Tibery Uberlandia MG 38405142 Brazil;sem numero de porta
ALTO;189;;Estrada do Monteiro 1200 Rio de Janeiro RJ 23045830 Brazil;endereco de rodovia (57-67% falharam)
ALTO;190;;Avenida Aprigio Bezerra da Silva Taboao da Serra SP 06763040 Brazil;sem numero de porta
ALTO;192;;Rua Pacifico Mascarenhas Santa Efigenia Belo Horizonte MG 30260010 Brazil;sem numero de porta
ALTO;193;;Polo Uk Santa Luiza Varginha MG Brazil;sem numero de porta
ALTO;194;;Rua Domingos de Morais Vila Mariana Sao Paulo SP 04036100 Brazil;sem numero de porta
ALTO;195;;Avenida T 15 Jardim America Goiania GO 74230010 Brazil;sem numero de porta
ALTO;200;;Banco 24horas Parque dos Rodoviarios Campos dos Goytacazes RJ Brazil;sem numero de porta
ALTO;207;;Avenida Toledo Centro Cascavel PR 85810230 Brazil;sem numero de porta
ALTO;209;;Rua Gustavo Maciel 5 2 Centro Bauru SP 17010040 Brazil;sem numero de porta
ALTO;211;;Rua Augusta Consolacao Sao Paulo SP 01304001 Brazil;sem numero de porta
ALTO;212;;Avenida Doutor Afonso Vergueiro Centro Sorocaba SP 18035370 Brazil;sem numero de porta
ALTO;214;;Estrada Cama Patente 1000 Sao Bernardo do Campo SP 09842100 Brazil;endereco de rodovia (57-67% falharam)
ALTO;216;;BR 282 Rocado Sao Jose SC 86905000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;217;;Avenida Charles Schnneider Barranco Taubate SP 12040000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;219;;Olha O Churros Cidade Satelite Iris Campinas SP Brazil;sem numero de porta
ALTO;221;;Rodovia do Cafe Governador Ney Braga Balsa Nova PR 83650000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;223;;Avenida Ramiro Colleoni Vila Gilda Santo Andre SP 09040160 Brazil;sem numero de porta
ALTO;225;;Avenida Alberto Benassi Jardim dos Manacas Araraquara SP 14804300 Brazil;sem numero de porta
ALTO;226;;Avenida Antonio de Souza Noschese Jaguare Sao Paulo SP 05328000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;228;;SAMSUNG Avenida Severino Ballesteros Rodrigues Brazil;"sem numero de porta; logradouro sem nome"
ALTO;232;;Rodovia Raposo Tavares Centro Cotia SP 06708000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;234;;Avenida Quinze de Novembro Alexania GO 72930000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;237;;BURGER KING Lovat Umuarama PR 87520000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;239;;Avenida Joao Paulo I Embu das Artes SP 06817000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;241;;BR 287 2885 Urlandia Santa Maria RS 97070800 Brazil;sem numero de porta
ALTO;244;;Rua Bocaiuva Centro Florianopolis SC 88015530 Brazil;sem numero de porta
ALTO;245;;Rodovia Fernao Dias Santo Antonio Betim MG Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;246;;Lopes Cafe Primavera Guarapuava PR 85050030 Brazil;sem numero de porta
ALTO;247;;Avenida Santa Catarina Dos Estados Balneario Camboriu SC 88339005 Brazil;sem numero de porta
ALTO;252;;Avenida Engenheiro Caetano Alvares Mandaqui Sao Paulo SP 02413100 Brazil;sem numero de porta
ALTO;253;;Avenida Santa Catarina Dos Estados Balneario Camboriu SC 88339005 Brazil;sem numero de porta
ALTO;258;;Rodovia Presidente Dutra Itapegica Guarulhos SP 07025000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;259;;Avenida Gov Mario Covas Junior Maua SP 09390040 Brazil;sem numero de porta
ALTO;260;;Rua Rosario Jardim Oriente Sao Jose dos Campos SP 12235420 Brazil;sem numero de porta
ALTO;261;;Jardim Madalena Campinas SP 13091605 Brazil;sem numero de porta
ALTO;268;;Rua Goncalves Crespo Tatuape Sao Paulo SP 03066030 Brazil;sem numero de porta
ALTO;270;;Tyrol Sitio do Campo Praia Grande SP 11726000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;271;;Rua Capitao Pacheco e Chaves Mooca Sao Paulo SP 03126001 Brazil;sem numero de porta
ALTO;272;;Vila Santa Maria Passo Fundo RS 83649600 Brazil;sem numero de porta
ALTO;273;;Nova Iguacu Food Luz Nova Iguacu RJ Brazil;sem numero de porta
ALTO;280;;RSC 453 Sanvitto Caxias do Sul RS 95112360 Brazil;sem numero de porta
ALTO;283;;Vila Ipiranga Porto Alegre RS 91340001 Brazil;sem numero de porta
ALTO;284;;Rua Vergueiro Steidel Aparecida Santos SP 11040271 Brazil;sem numero de porta
ALTO;286;;Avenida Presidente Kennedy Subsetor Leste 6 Ribeirao Preto SP 14096350 Brazil;sem numero de porta
ALTO;288;;Rua Jorge Marcolino de Rezende Pacaembu Londrina PR 86079230 Brazil;sem numero de porta
ALTO;289;;Rodovia Governador Mario Covas Tijucas SC 88200000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;291;;SUBWAY Usiminas Ipatinga MG 35160290 Brazil;sem numero de porta
ALTO;294;;Avenida Iguatemi Vila Brandina Campinas SP 13092500 Brazil;sem numero de porta
ALTO;296;;Botequim Guanabara Monte Verde Florianopolis SC Brazil;sem numero de porta
ALTO;297;;5 a Sec Industrial Autonomistas Osasco SP Brazil;sem numero de porta
ALTO;302;;ERS 734 Rio Grande RS 96216400 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;305;;Cacau Noir Ceramica Sao Caetano do Sul SP Brazil;sem numero de porta
ALTO;306;;BR 101 Distrito Industrial Sao Jose SC 88104810 Brazil;sem numero de porta
ALTO;312;;Rua Prefeito Antonio Curvelo Benjamim Visconde de Araujo Macae RJ 27971210 Brazil;sem numero de porta
ALTO;315;;Rua Olavo Barreto Viana Moinhos de Vento Porto Alegre RS 90570070 Brazil;sem numero de porta
ALTO;318;;Rua Padre Anchieta Centro Sao Vicente SP 11310040 Brazil;sem numero de porta
ALTO;321;;Avenida das Nacoes Unidas Itaim Bibi Sao Paulo SP 04795100 Brazil;sem numero de porta
ALTO;328;;Viena Delicatessen Santo Amaro Sao Paulo SP 04710190 Brazil;sem numero de porta
ALTO;329;;Avenida Maestro Paulo e Silva Jardim Carioca Rio de Janeiro RJ 21920445 Brazil;sem numero de porta
ALTO;330;;Rua Manuel da Nobrega Centro Diadema SP 09910720 Brazil;sem numero de porta
ALTO;333;;Scs Bloco B Asa Sul Brasilia DF 70332900 Brazil;sem numero de porta
ALTO;334;;Multi Money Praca Souza Aranha Barra Funda Sao Paulo SP 05003130 Brazil;sem numero de porta
ALTO;337;;Fazenda Militar Barueri SP 06440180 Brazil;sem numero de porta
ALTO;338;;Rua Nova Vista Campo Grande Sao Paulo SP 04455240 Brazil;sem numero de porta
ALTO;340;;Paris Boulevard Fraternidade Londrina PR 86027750 Brazil;sem numero de porta
ALTO;342;;Avenida Anisio Haddad Sao Manoel Sao Jose do Rio Preto SP 15093000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;348;;Avenida Brasil Mariano Procopio Juiz de Fora MG 36080060 Brazil;sem numero de porta
ALTO;349;;Banco do Brasil Barranco Taubate SP 12040000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;350;;Avenida Otto Baumgart Vila Guilherme Sao Paulo SP Brazil;sem numero de porta
ALTO;351;;Rua Guaiao Aparecida Santos SP 11035260 Brazil;sem numero de porta
