linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
13;;;endereco;New Time, Santo Amaro, São Paulo - SP, 04710-190, Brasil;New Time Santo Amaro Sao Paulo SP 04710190 Brazil;São Paulo;SP;04710190;-23.62338;-46.69861;-23.62338;-46.69861;;ALTO;sem numero de porta
14;;;endereco;Avenida Maracanã, 972, Tijuca, Rio de Janeiro - RJ, 20511-000, Brasil;Avenida Maracana 972 Rio de Janeiro RJ 20511000 Brazil;Rio de Janeiro;RJ;20511000;-22.93876;-43.24818;-22.93876;-43.24818;Tijuca;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
15;;;endereco;Porsche Smart Mobility, Avenida Santa Catarina, 1, Dos Estados, Balneário Camboriú - SC, 88339-005, Brasil;Avenida Santa Catarina 1 Balneario Camboriu SC 88339005 Brazil;Balneário Camboriú;SC;88339005;-26.99302;-48.6469;-26.99302;-48.6469;Dos Estados;;
16;;;endereco;J Canedo, Rua Konrad Adenauer, 370, Tarumã, Curitiba - PR, 82810-350, Brasil;Rua Konrad Adenauer 370 Curitiba PR 82810350 Brazil;Curitiba;PR;82810350;-25.42933;-49.21469;-25.42933;-49.21469;Tarumã;;
17;;;endereco;Alameda Joaquim Eugênio de Lima, 547, Jardim Paulista, São Paulo - SP, 01403-001, Brasil;Alameda Joaquim Eugenio de Lima 547 Sao Paulo SP 01403001 Brazil;São Paulo;SP;01403001;-23.56633;-46.65094;-23.56633;-46.65094;Jardim Paulista;;
18;;;endereco;TOUCH, Avenida Independência, São Mateus, Juiz de Fora - MG, 36025-320, Brasil;Avenida Independencia Sao Mateus Juiz de Fora MG 36025320 Brazil;Juiz de Fora;MG;36025320;-21.78163;-43.36094;-21.78163;-43.36094;;ALTO;sem numero de porta
19;;;endereco;Stein Associados, Centro, Joinville - SC, 89201-420, Brasil;Stein Associados Centro Joinville SC 89201420 Brazil;Joinville;SC;89201420;-26.30352;-48.85028;-26.30352;-48.85028;;ALTO;sem numero de porta
20;;;endereco;Applebee's, Avenida Iguatemi, 777, Vila Brandina, Campinas - SP, 13092-500, Brasil;Avenida Iguatemi 777 Campinas SP 13092500 Brazil;Campinas;SP;13092500;-22.89273;-47.02788;-22.89273;-47.02788;Vila Brandina;;
21;;;endereco;Avenida Dona Tereza Cristina, 100, Figueira, Duque de Caxias - RJ, 25230-480, Brasil;Avenida Dona Tereza Cristina 100 Duque de Caxias RJ 25230480 Brazil;Duque de Caxias;RJ;25230480;-22.69031;-43.29149;-22.69031;-43.29149;Figueira;;
22;;;endereco;Sol Câmbio, Avenida Pompéia, Barra Funda, São Paulo - SP, 05022-000, Brasil;Avenida Pompeia Barra Funda Sao Paulo SP 05022000 Brazil;São Paulo;SP;05022000;-23.52604;-46.68088;-23.52604;-46.68088;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
23;;;endereco;intimissimi, Avenida Cândido de Abreu, 127, Centro Cívico, Curitiba - PR, 80530-010, Brasil;Avenida Candido de Abreu 127 Curitiba PR 80530010 Brazil;Curitiba;PR;80530010;-25.42285;-49.27066;-25.42285;-49.27066;Centro Cívico;;
24;;;endereco;Triton Eyewear, Avenida Cristiano Machado, 4000, União, Belo Horizonte - MG, Brasil;Avenida Cristiano Machado 4000 Belo Horizonte MG Brazil;Belo Horizonte;MG;;-19.87439;-43.92667;-19.87439;-43.92667;União;;
25;;;endereco;Avenida Pastor Martin Luther King Júnior, 10805, Coelho Neto, Rio de Janeiro - RJ, 21530-015, Brasil;Avenida Pastor Martin Luther King Junior 10805 Rio de Janeiro RJ 21530015 Brazil;Rio de Janeiro;RJ;21530015;-22.82736;-43.34763;-22.82736;-43.34763;Coelho Neto;;
26;;;endereco;JOHN JOHN, Móoca, São Paulo - SP, 03109-000, Brasil;JOHN JOHN Mooca Sao Paulo SP 03109000 Brazil;São Paulo;SP;03109000;-23.58075;-46.59401;-23.58075;-46.59401;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
27;;;endereco;Rua Tenente Antonio João, Zona Industrial Norte, Joinville - SC, 89219-720, Brasil;Rua Tenente Antonio Joao Zona Industrial Norte Joinville SC 89219720 Brazil;Joinville;SC;89219720;-26.25174;-48.85261;-26.25174;-48.85261;;ALTO;sem numero de porta
28;;;endereco;Rodovia Presidente Castelo Branco, São Roque - SP, 18132-851, Brasil;Rodovia Presidente Castelo Branco Sao Roque SP 18132851 Brazil;São Roque;SP;18132851;-23.42211;-47.16116;-23.42211;-47.16116;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
29;;;endereco;Rua North Shopping Barretos, Pereira, Barretos - SP, 14784-190, Brasil;Rua North Shopping Barretos Pereira Barretos SP 14784190 Brazil;Barretos;SP;14784190;-20.57512;-48.55855;-20.57512;-48.55855;;ALTO;sem numero de porta
30;;;endereco;havaianas, Avenida Rio Negro, 1100, Franca - SP, 14406-010, Brasil;Avenida Rio Negro 1100 Franca SP 14406010 Brazil;Franca;SP;14406010;-20.54775;-47.41675;-20.54775;-47.41675;;;
31;;;endereco;Carmen Steffens, Rua Henrique Savi, Jardim Infante Dom Henrique, Bauru - SP, 17012-205, Brasil;Rua Henrique Savi Jardim Infante Dom Henrique Bauru SP 17012205 Brazil;Bauru;SP;17012205;-22.34233;-49.04946;-22.34233;-49.04946;;ALTO;sem numero de porta
32;;;endereco;Rua Treze de Maio, 150, Bela Vista, São Paulo - SP, 04849-529, Brasil;Rua Treze de Maio 150 Sao Paulo SP 04849529 Brazil;São Paulo;SP;04849529;-23.57113;-46.64395;-23.57113;-46.64395;Bela Vista;;
33;;;endereco;Avenida Deputado Benedito Matarazzo, 11641, Vila Tatetuba, São José dos Campos - SP, 12220-610, Brasil;Avenida Deputado Benedito Matarazzo 11641 Sao Jose dos Campos SP 12220610 Brazil;São José dos Campos;SP;12220610;-23.18533;-45.85287;-23.18533;-45.85287;Vila Tatetuba;;
34;;;endereco;Rua Frei Rolim, Cursino, São Paulo - SP, 04151-100, Brasil;Rua Frei Rolim Cursino Sao Paulo SP 04151100 Brazil;São Paulo;SP;04151100;-23.62051;-46.62768;-23.62051;-46.62768;;ALTO;sem numero de porta
35;;;endereco;Avenida do Contorno, 6075, São Pedro, Belo Horizonte - MG, 30110-042, Brasil;Avenida do Contorno 6075 Belo Horizonte MG 30110042 Brazil;Belo Horizonte;MG;30110042;-19.94004;-43.93411;-19.94004;-43.93411;São Pedro;;
36;;;endereco;Rodovia Governador Mário Covas, Porto Belo - SC, 85874-000, Brasil;Rodovia Governador Mario Covas Porto Belo SC 85874000 Brazil;Porto Belo;SC;85874000;-27.17725;-48.61196;-27.17725;-48.61196;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
37;;;endereco;Rua Doutor Rodrigo Pereira Barreto, 4, Itaquera, São Paulo - SP, 08210-535, Brasil;Rua Doutor Rodrigo Pereira Barreto 4 Sao Paulo SP 08210535 Brazil;São Paulo;SP;08210535;-23.53096;-46.44675;-23.53096;-46.44675;Itaquera;;
38;;;endereco;Avenida Ibirapuera, 3103, Moema, São Paulo - SP, 04029-902, Brasil;Avenida Ibirapuera 3103 Sao Paulo SP 04029902 Brazil;São Paulo;SP;04029902;-23.61003;-46.66727;-23.61003;-46.66727;Moema;;
39;;;endereco;Avenida Gisele Constantino, 180, Votorantim - SP, 18116-650, Brasil;Avenida Gisele Constantino 180 Votorantim SP 18116650 Brazil;Votorantim;SP;18116650;-23.5509;-47.46581;-23.5509;-47.46581;;;
40;;;endereco;ATM, Rua Fonseca, Bangu, Rio de Janeiro - RJ, 21820-005, Brasil;Rua Fonseca Bangu Rio de Janeiro RJ 21820005 Brazil;Rio de Janeiro;RJ;21820005;-22.87872;-43.46682;-22.87872;-43.46682;;ALTO;sem numero de porta
41;;;endereco;Oficina de Lanternagem Estrela de Davi., Avenida Dom Helder Câmara, Cachambi, Rio de Janeiro - RJ, 20771-004, Brasil;Avenida Dom Helder Camara Cachambi Rio de Janeiro RJ 20771004 Brazil;Rio de Janeiro;RJ;20771004;-22.88767;-43.28302;-22.88767;-43.28302;;ALTO;sem numero de porta
42;;;endereco;Praça T 24, Avenida T-10, Bueno, Goiânia - GO, 74223-060, Brasil;Praca T 24 Goiania GO 74223060 Brazil;Goiânia;GO;74223060;-16.70617;-49.26906;-16.70617;-49.26906;Avenida T-10 Bueno;;
43;;;endereco;Vivenda do Camarão, Avenida Regente Feijó, Vila Formosa, São Paulo - SP, 03342-000, Brasil;Avenida Regente Feijo Vila Formosa Sao Paulo SP 03342000 Brazil;São Paulo;SP;03342000;-23.56209;-46.56081;-23.56209;-46.56081;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
44;;;endereco;W. Map, Rua Professor Antônio Maria Teixeira, Leblon, Rio de Janeiro - RJ, 22430-050, Brasil;Rua Professor Antonio Maria Teixeira Leblon Rio de Janeiro RJ 22430050 Brazil;Rio de Janeiro;RJ;22430050;-22.98196;-43.21684;-22.98196;-43.21684;;ALTO;sem numero de porta
45;;;endereco;PUMA, Rua Prof. Pedro V. Parigot de Souza, 600, Mossungue, Curitiba - PR, 81200-100, Brasil;Rua Prof Pedro V Parigot de Souza 600 Curitiba PR 81200100 Brazil;Curitiba;PR;81200100;-25.43552;-49.3164;-25.43552;-49.3164;Mossungue;;
46;;;endereco;Avenida Donato Quintino, 125, Canelas II, Montes Claros - MG, 39400-546, Brasil;Avenida Donato Quintino 125 Montes Claros MG 39400546 Brazil;Montes Claros;MG;39400546;-16.74024;-43.8704;-16.74024;-43.8704;Canelas II;;
47;;;endereco;Avenida Rio Verde, 988, Jardim Nova Era, Aparecida de Goiânia - GO, 74916-260, Brasil;Avenida Rio Verde 988 Aparecida de Goiania GO 74916260 Brazil;Aparecida de Goiânia;GO;74916260;-16.74325;-49.27874;-16.74325;-49.27874;Jardim Nova Era;;
48;;;endereco;Rodovia Marechal Rondon, Vila Cardia, Bauru - SP, 17030-005, Brasil;Rodovia Marechal Rondon Vila Cardia Bauru SP 17030005 Brazil;Bauru;SP;17030005;-22.31513;-49.05515;-22.31513;-49.05515;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
49;;;endereco;Rodovia do Café Governador Ney Braga, Campo Largo - PR, Brasil;Rodovia do Cafe Governador Ney Braga Campo Largo PR Brazil;Campo Largo;PR;;-25.43472;-49.4131;-25.43472;-49.4131;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
50;;;endereco;Alameda 1, Ribeirão Preto - SP, Brasil;Alameda 1 Ribeirao Preto SP Brazil;Ribeirão Preto;SP;;-21.22533;-47.837;-21.22533;-47.837;;ALTO;logradouro sem nome
51;;;endereco;Avenida Vicente de Carvalho, 821, Vicente de Carvalho, Rio de Janeiro - RJ, 21220-270, Brasil;Avenida Vicente de Carvalho 821 Rio de Janeiro RJ 21220270 Brazil;Rio de Janeiro;RJ;21220270;-22.85133;-43.31104;-22.85133;-43.31104;Vicente de Carvalho;;
52;;;endereco;BRT Transoeste, Vargem Grande, Rio de Janeiro - RJ, 22640-100, Brasil;BRT Transoeste Vargem Grande Rio de Janeiro RJ 22640100 Brazil;Rio de Janeiro;RJ;22640100;-23.01753;-43.51128;-23.01753;-43.51128;;ALTO;sem numero de porta
53;;;endereco;Tupinambá, Avenida Padre Cacique, 2893, Cristal, Porto Alegre - RS, 90810-240, Brasil;Avenida Padre Cacique 2893 Porto Alegre RS 90810240 Brazil;Porto Alegre;RS;90810240;-30.0803;-51.24716;-30.0803;-51.24716;Cristal;;
54;;;endereco;Praça Oswaldo Cruz, Centro, Curitiba - PR, 80250-230, Brasil;Praca Oswaldo Cruz Centro Curitiba PR 80250230 Brazil;Curitiba;PR;80250230;-25.44019;-49.27693;-25.44019;-49.27693;;ALTO;sem numero de porta
55;;;endereco;Rua Roma, Jardim Excelsior, Cabo Frio - RJ, Brasil;Rua Roma Jardim Excelsior Cabo Frio RJ Brazil;Cabo Frio;RJ;;-22.87693;-42.03234;-22.87693;-42.03234;;ALTO;sem numero de porta
56;;;endereco;Primi Passi, Avenida Alberto Benassi, Jardim dos Manacás, Araraquara - SP, 14804-300, Brasil;Avenida Alberto Benassi Jardim dos Manacas Araraquara SP 14804300 Brazil;Araraquara;SP;14804300;-21.78357;-48.20079;-21.78357;-48.20079;;ALTO;sem numero de porta
57;;;endereco;Avenida Transguarulhense, Picanço, Guarulhos - SP, 07082-055, Brasil;Avenida Transguarulhense Picanco Guarulhos SP 07082055 Brazil;Guarulhos;SP;07082055;-23.44048;-46.54328;-23.44048;-46.54328;;ALTO;sem numero de porta
58;;;endereco;Soldado Mário Kozel Filho, Estrada do Engenho d'Água, Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estrada do Engenho d Agua Anil Rio de Janeiro RJ 22765240 Brazil;Rio de Janeiro;RJ;22765240;-22.95559;-43.33994;-22.95559;-43.33994;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
59;;;endereco;Avenida Manoel Goulart, 2622, Jardim das Rosas, Presidente Prudente - SP, 19060-000, Brasil;Avenida Manoel Goulart 2622 Presidente Prudente SP 19060000 Brazil;Presidente Prudente;SP;19060000;-22.1169;-51.40621;-22.1169;-51.40621;Jardim das Rosas;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
60;;;endereco;Banca Cultural 108 Sul, SQS 108, Asa Sul, Brasília - DF, 70347-040, Brasil;Banca Cultural 108 Brasilia DF 70347040 Brazil;Brasília;DF;70347040;-15.81596;-47.90438;-15.81596;-47.90438;Sul SQS 108 Asa Sul;;
61;;;endereco;The Original Cupcake, Avenida Gov. André Franco Montoro, Taboão da Serra - SP, 06757-000, Brasil;Avenida Gov Andre Franco Montoro Taboao da Serra SP 06757000 Brazil;Taboão da Serra;SP;06757000;-23.61485;-46.7755;-23.61485;-46.7755;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
62;;;endereco;Avenida Sete de Setembro, 2587, Rebouças, Curitiba - PR, 80230-010, Brasil;Avenida Sete de Setembro 2587 Curitiba PR 80230010 Brazil;Curitiba;PR;80230010;-25.43753;-49.26582;-25.43753;-49.26582;Rebouças;;
63;;;endereco;Central PenhaEstacionamento, Rua Doutor João Ribeiro, 244, Penha, São Paulo - SP, 03634-000, Brasil;Rua Doutor Joao Ribeiro 244 Sao Paulo SP 03634000 Brazil;São Paulo;SP;03634000;-23.5252;-46.54701;-23.5252;-46.54701;Penha;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
64;;;endereco;Shell, ERL S, Zona Cívico Administrativa, Brasília - DF, Brasil;Shell ERL S Zona Civico Administrativa Brasilia DF Brazil;Brasília;DF;;-15.79423;-47.88217;-15.79423;-47.88217;;ALTO;sem numero de porta
65;;;endereco;Oi, Rua Domingos Agostim, Tatuapé, São Paulo - SP, 03306-010, Brasil;Rua Domingos Agostim Tatuape Sao Paulo SP 03306010 Brazil;São Paulo;SP;03306010;-23.54177;-46.57666;-23.54177;-46.57666;;ALTO;sem numero de porta
66;;;endereco;SGAS 905, BLOCO A, Asa Sul, Brasília - DF, 70390-050, Brasil;SGAS 905 BLOCO A Asa Sul Brasilia DF 70390050 Brazil;Brasília;DF;70390050;-15.8036;-47.9031;-15.8036;-47.9031;;ALTO;sem numero de porta
67;;;endereco;UP 2 You, Rua dos Tucunarés, 500, Marília - SP, 17507-393, Brasil;Rua dos Tucunares 500 Marilia SP 17507393 Brazil;Marília;SP;17507393;-22.18619;-49.96688;-22.18619;-49.96688;;;
68;;;endereco;Avenida das Nações Unidas, 22360, Socorro, São Paulo - SP, 04795-000, Brasil;Avenida das Nacoes Unidas 22360 Sao Paulo SP 04795000 Brazil;São Paulo;SP;04795000;-23.68413;-46.69229;-23.68413;-46.69229;Socorro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
69;;;endereco;Rua Engenheiro Camilo Olivetti, Itapegica, Guarulhos - SP, 07042-040, Brasil;Rua Engenheiro Camilo Olivetti Itapegica Guarulhos SP 07042040 Brazil;Guarulhos;SP;07042040;-23.48661;-46.54987;-23.48661;-46.54987;;ALTO;sem numero de porta
70;;;endereco;Avenida Farroupilha, Marechal Rondon, Canoas - RS, Brasil;Avenida Farroupilha Marechal Rondon Canoas RS Brazil;Canoas;RS;;-29.91495;-51.16564;-29.91495;-51.16564;;ALTO;sem numero de porta
71;;;endereco;Praça Samuel Sabatini, 226, Centro, São Bernardo do Campo - SP, 09750-700, Brasil;Praca Samuel Sabatini 226 Sao Bernardo do Campo SP 09750700 Brazil;São Bernardo do Campo;SP;09750700;-23.69301;-46.55183;-23.69301;-46.55183;Centro;;
72;;;endereco;Avenida das Américas, 4567, Barra da Tijuca, Rio de Janeiro - RJ, 22790-703, Brasil;Avenida das Americas 4567 Rio de Janeiro RJ 22790703 Brazil;Rio de Janeiro;RJ;22790703;-23.00022;-43.36071;-23.00022;-43.36071;Barra da Tijuca;;
73;;;endereco;Empório Body Store, Tamboré, Barueri - SP, 06455-000, Brasil;Emporio Body Store Tambore Barueri SP 06455000 Brazil;Barueri;SP;06455000;-23.50373;-46.83364;-23.50373;-46.83364;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
74;;;endereco;Inicial Games, Rua Carlos Gomes, Centro, Limeira - SP, 13480-013, Brasil;Rua Carlos Gomes Centro Limeira SP 13480013 Brazil;Limeira;SP;13480013;-22.5704;-47.40818;-22.5704;-47.40818;;ALTO;sem numero de porta
75;;;endereco;Avenida General David Sarnoff, Cidade Industrial, Contagem - MG, 32210-110, Brasil;Avenida General David Sarnoff Cidade Industrial Contagem MG 32210110 Brazil;Contagem;MG;32210110;-19.94821;-44.02563;-19.94821;-44.02563;;ALTO;sem numero de porta
76;;;endereco;Okuyamtomóveis, Avenida Charles Schnneider, Barranco, Taubaté - SP, 12040-001, Brasil;Avenida Charles Schnneider Barranco Taubate SP 12040001 Brazil;Taubaté;SP;12040001;-23.02532;-45.58243;-23.02532;-45.58243;;ALTO;sem numero de porta
77;;;endereco;Rua Cônego Thomaz Fontes, 284, Centro, Itajaí - SC, 88301-100, Brasil;Rua Conego Thomaz Fontes 284 Itajai SC 88301100 Brazil;Itajaí;SC;88301100;-26.90438;-48.66024;-26.90438;-48.66024;Centro;;
78;;;endereco;Avenida das Cataratas, Vila Yolanda, Foz do Iguaçu - PR, 85853-000, Brasil;Avenida das Cataratas Vila Yolanda Foz do Iguacu PR 85853000 Brazil;Foz do Iguaçu;PR;85853000;-25.55489;-54.56678;-25.55489;-54.56678;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
79;;;endereco;Empório dos Controles, Pirituba, São Paulo - SP, 05145-000, Brasil;Emporio dos Controles Pirituba Sao Paulo SP 05145000 Brazil;São Paulo;SP;05145000;-23.50608;-46.7179;-23.50608;-46.7179;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
80;;;endereco;Avenida Industrial, 641, Tamanduateí 3, Santo André - SP, 09080-510, Brasil;Avenida Industrial 641 Santo Andre SP 09080510 Brazil;Santo André;SP;09080510;-23.64933;-46.53328;-23.64933;-46.53328;Tamanduateí 3;;
81;;;endereco;Estrada de São Bento, 3304, Pium, Itaquaquecetuba - SP, 08598-100, Brasil;Estrada de Sao Bento 3304 Itaquaquecetuba SP 08598100 Brazil;Itaquaquecetuba;SP;08598100;-23.45986;-46.30704;-23.45986;-46.30704;Pium;ALTO;endereco de rodovia (57-67% falharam)
82;;;endereco;Cinemas São Luiz, Avenida Maria Campos, Industrial Autonomistas, Osasco - SP, Brasil;Avenida Maria Campos Industrial Autonomistas Osasco SP Brazil;Osasco;SP;;-23.5382;-46.77195;-23.5382;-46.77195;;ALTO;sem numero de porta
83;;;endereco;Rua Pataxo, 854, Pataxós, Embu das Artes - SP, Brasil;Rua Pataxo 854 Embu das Artes SP Brazil;Embu das Artes;SP;;-23.65835;-46.83292;-23.65835;-46.83292;Pataxós;;
84;;;endereco;Lenny Niemeyer, Avenida do Batel, 1868, Batel, Curitiba - PR, 80420-090, Brasil;Avenida do Batel 1868 Curitiba PR 80420090 Brazil;Curitiba;PR;80420090;-25.44322;-49.29068;-25.44322;-49.29068;Batel;;
85;;;endereco;Avenida Abílio Augusto Távora, 3, Cabuçu, Nova Iguaçu - RJ, 26291-200, Brasil;Avenida Abilio Augusto Tavora 3 Nova Iguacu RJ 26291200 Brazil;Nova Iguaçu;RJ;26291200;-22.78676;-43.54544;-22.78676;-43.54544;Cabuçu;;
86;;;endereco;Vida Ativa, Avenida Fernando Machado, Líder, Chapecó - SC, Brasil;Avenida Fernando Machado Lider Chapeco SC Brazil;Chapecó;SC;;-27.06979;-52.62506;-27.06979;-52.62506;;ALTO;sem numero de porta
87;;;endereco;Gregory, Avenida Olegário Maciel, Santo Agostinho, Belo Horizonte - MG, 30140-085, Brasil;Avenida Olegario Maciel Santo Agostinho Belo Horizonte MG 30140085 Brazil;Belo Horizonte;MG;30140085;-19.92823;-43.94682;-19.92823;-43.94682;;ALTO;sem numero de porta
88;;;endereco;Rua Casa do Ator, 1273, Itaim Bibi, São Paulo - SP, 04546-003, Brasil;Rua Casa do Ator 1273 Sao Paulo SP 04546003 Brazil;São Paulo;SP;04546003;-23.59593;-46.68511;-23.59593;-46.68511;Itaim Bibi;;
89;;;endereco;Méliuz, Rua Pacífico Mascarenhas, Santa Efigênia, Belo Horizonte - MG, 30260-010, Brasil;Rua Pacifico Mascarenhas Santa Efigenia Belo Horizonte MG 30260010 Brazil;Belo Horizonte;MG;30260010;-19.9204;-43.92114;-19.9204;-43.92114;;ALTO;sem numero de porta
90;;;endereco;Ponto De Carregamento Para Veículos Elétricos, Rua Quinze de Novembro, 8, Centro, Niterói - RJ, 24020-125, Brasil;Rua Quinze de Novembro 8 Niteroi RJ 24020125 Brazil;Niterói;RJ;24020125;-22.89672;-43.12392;-22.89672;-43.12392;Centro;;
91;;;endereco;Youcom, Rua Paulo de Faria, Tucuruvi, São Paulo - SP, 02267-000, Brasil;Rua Paulo de Faria Tucuruvi Sao Paulo SP 02267000 Brazil;São Paulo;SP;02267000;-23.47991;-46.60295;-23.47991;-46.60295;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
92;;;endereco;Avenida Praia de Belas, Praia de Belas, Porto Alegre - RS, 90110-000, Brasil;Avenida Praia de Belas Praia de Belas Porto Alegre RS 90110000 Brazil;Porto Alegre;RS;90110000;-30.05018;-51.22808;-30.05018;-51.22808;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
93;;;endereco;Fascar, Subsetor Sul-5, Ribeirão Preto - SP, Brasil;Fascar Subsetor Sul 5 Ribeirao Preto SP Brazil;Ribeirão Preto;SP;;-21.21044;-47.81388;-21.21044;-47.81388;;ALTO;sem numero de porta
94;;;endereco;Rua Jacy Teixeira de Camargo, 412, Jardim do Lago, Campinas - SP, 13050-008, Brasil;Rua Jacy Teixeira de Camargo 412 Campinas SP 13050008 Brazil;Campinas;SP;13050008;-22.93131;-47.07772;-22.93131;-47.07772;Jardim do Lago;;
95;;;endereco;Innovasjon Norge, Rua Lauro Müller, Botafogo, Rio de Janeiro - RJ, 22290-160, Brasil;Rua Lauro Muller Botafogo Rio de Janeiro RJ 22290160 Brazil;Rio de Janeiro;RJ;22290160;-22.9568;-43.17619;-22.9568;-43.17619;;ALTO;sem numero de porta
96;;;endereco;Rua Ermelino de Leão, 1243, Olarias, Ponta Grossa - PR, 84035-000, Brasil;Rua Ermelino de Leao 1243 Ponta Grossa PR 84035000 Brazil;Ponta Grossa;PR;84035000;-25.09803;-50.15468;-25.09803;-50.15468;Olarias;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
97;;;endereco;Droga Líder, Avenida João Naves de Ávila, Tibery, Uberlândia - MG, 38405-140, Brasil;Avenida Joao Naves de Avila Tibery Uberlandia MG 38405140 Brazil;Uberlândia;MG;38405140;-18.91078;-48.25977;-18.91078;-48.25977;;ALTO;sem numero de porta
98;;;endereco;Drogasil, Avenida Rebouças, 3970, Pinheiros, São Paulo - SP, 05401-450, Brasil;Avenida Reboucas 3970 Sao Paulo SP 05401450 Brazil;São Paulo;SP;05401450;-23.57335;-46.69555;-23.57335;-46.69555;Pinheiros;;
99;;;endereco;adidas, Vila Ipiranga, Porto Alegre - RS, 91340-001, Brasil;Vila Ipiranga Porto Alegre RS 91340001 Brazil;Porto Alegre;RS;91340001;-30.02603;-51.16265;-30.02603;-51.16265;;ALTO;sem numero de porta
100;;;endereco;Avenida Rotary, Ferrazópolis, São Bernardo do Campo - SP, 09721-000, Brasil;Avenida Rotary Ferrazopolis Sao Bernardo do Campo SP 09721000 Brazil;São Bernardo do Campo;SP;09721000;-23.72241;-46.54316;-23.72241;-46.54316;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
101;;;endereco;MG-424, Confins - MG, 33500-000, Brasil;MG 424 Confins MG 33500000 Brazil;Confins;MG;33500000;-19.67126;-43.99321;-19.67126;-43.99321;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
102;;;endereco;Rua Maria Soares Sendas, Centro, São João de Meriti - RJ, 25581-350, Brasil;Rua Maria Soares Sendas Centro Sao Joao de Meriti RJ 25581350 Brazil;São João de Meriti;RJ;25581350;-22.79475;-43.3529;-22.79475;-43.3529;;ALTO;sem numero de porta
103;;;endereco;Montana Grill, Rua Domingos de Morais, Vila Mariana, São Paulo - SP, 04036-100, Brasil;Rua Domingos de Morais Vila Mariana Sao Paulo SP 04036100 Brazil;São Paulo;SP;04036100;-23.59948;-46.63675;-23.59948;-46.63675;;ALTO;sem numero de porta
104;;;endereco;EPIA, Setores Complementares-Asa Sul, Brasília - DF, Brasil;EPIA Setores Complementares Asa Sul Brasilia DF Brazil;Brasília;DF;;-15.83329;-47.95164;-15.83329;-47.95164;;ALTO;sem numero de porta
105;;;endereco;Baloné, Rua Professor Alfredo Gomes, Botafogo, Rio de Janeiro - RJ, 22251-080, Brasil;Rua Professor Alfredo Gomes Botafogo Rio de Janeiro RJ 22251080 Brazil;Rio de Janeiro;RJ;22251080;-22.94757;-43.18347;-22.94757;-43.18347;;ALTO;sem numero de porta
106;;;endereco;RD I Motors, Avenida São João, 2200, Jardim Colinas, São José dos Campos - SP, Brasil;Avenida Sao Joao 2200 Sao Jose dos Campos SP Brazil;São José dos Campos;SP;;-23.20529;-45.90767;-23.20529;-45.90767;Jardim Colinas;;
107;;;endereco;Rua Sebastião Fabiano Dias, Belvedere, Belo Horizonte - MG, 30320-690, Brasil;Rua Sebastiao Fabiano Dias Belvedere Belo Horizonte MG 30320690 Brazil;Belo Horizonte;MG;30320690;-19.97572;-43.94474;-19.97572;-43.94474;;ALTO;sem numero de porta
108;;;endereco;Rua Rincão, 733, Rincão, Novo Hamburgo - RS, 93608-610, Brasil;Rua Rincao 733 Novo Hamburgo RS 93608610 Brazil;Novo Hamburgo;RS;93608610;-29.66993;-51.14362;-29.66993;-51.14362;Rincão;;
109;;;endereco;Rua Só O Amor Constrói, 109, Eldorado Prol, Rio Verde - GO, 75904-433, Brasil;Rua So O Amor Constroi 109 Rio Verde GO 75904433 Brazil;Rio Verde;GO;75904433;-17.77093;-50.92327;-17.77093;-50.92327;Eldorado Prol;;
110;;;endereco;Rua Coronel Chicuta, 355, Centro, Passo Fundo - RS, 99010-051, Brasil;Rua Coronel Chicuta 355 Passo Fundo RS 99010051 Brazil;Passo Fundo;RS;99010051;-28.26295;-52.40867;-28.26295;-52.40867;Centro;;
