linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
103;;;endereco;Avenida Brigadeiro Luís Antônio, 5013, Moema, São Paulo - SP, 01402-002, Brasil;Avenida Brigadeiro Luis Antonio 5013 Sao Paulo SP 01402002 Brazil;São Paulo;SP;01402002;-23.58388;-46.66931;-23.58388;-46.66931;Moema;;
105;;;endereco;Área 38 Oficina de Tb's, Congonhas - MG, 36415-000, Brasil;Area 38 Oficina de Tb s Congonhas MG 36415000 Brazil;Congonhas;MG;36415000;-20.48558;-43.90849;-20.48558;-43.90849;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
107;;;endereco;Escritório Central - Mina de Brucutu - Vale, São Gonçalo do Rio Abaixo - MG, 35935-000, Brasil;Escritorio Central Mina de Brucutu Vale Sao Goncalo do Rio Abaixo MG 35935000 Brazil;São Gonçalo do Rio Abaixo;MG;35935000;-19.86957;-43.39525;-19.86957;-43.39525;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
108;;;endereco;Rua Gaivota, 655, Canaã, Ipatinga - MG, 35162-499, Brasil;Rua Gaivota 655 Ipatinga MG 35162499 Brazil;Ipatinga;MG;35162499;-19.45057;-42.55818;-19.45057;-42.55818;Canaã;;
109;;;endereco;Rua Barão Miracema, 402, Parque Avenida Pelinca, Campos dos Goytacazes - RJ, 28030-460, Brasil;Rua Barao Miracema 402 Campos dos Goytacazes RJ 28030460 Brazil;Campos dos Goytacazes;RJ;28030460;-21.7622;-41.33047;-21.7622;-41.33047;Parque Avenida Pelinca;;
110;;;endereco;62, Itaipava, Petrópolis - RJ, Brasil;62 Itaipava Petropolis RJ Brazil;Petrópolis;RJ;;-22.41073;-43.14863;-22.41073;-43.14863;;ALTO;sem numero de porta
111;;;endereco;Rua Francisco de Castro Nunes, 127, Nova Friburgo - RJ, 28625-607, Brasil;Rua Francisco de Castro Nunes 127 Nova Friburgo RJ 28625607 Brazil;Nova Friburgo;RJ;28625607;-22.28618;-42.5374;-22.28618;-42.5374;;;
112;;;endereco;Heliponto da Lagoa Rodrigo de Freitas SDRJ, Lagoa, Rio de Janeiro - RJ, 22470-002, Brasil;Heliponto da Lagoa Rodrigo de Freitas SDRJ Lagoa Rio de Janeiro RJ 22470002 Brazil;Rio de Janeiro;RJ;22470002;-22.97107;-43.21647;-22.97107;-43.21647;;ALTO;sem numero de porta
113;;;endereco;Rua Salvador Corrêa, 97, Parque Conselheiro Tomaz Coelho, Campos dos Goytacazes - RJ, 28035-310, Brasil;Rua Salvador Correa 97 Campos dos Goytacazes RJ 28035310 Brazil;Campos dos Goytacazes;RJ;28035310;-21.7563;-41.32858;-21.7563;-41.32858;Parque Conselheiro Tomaz Coelho;;
114;;;endereco;Rua Barão Miracema, 402, Parque Avenida Pelinca, Campos dos Goytacazes - RJ, 28030-460, Brasil;Rua Barao Miracema 402 Campos dos Goytacazes RJ 28030460 Brazil;Campos dos Goytacazes;RJ;28030460;-21.76222;-41.33049;-21.76222;-41.33049;Parque Avenida Pelinca;;
