linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
66;;;endereco;Colégio Aplacição ULBRA, Avenida Beira Rio, Itumbiara - GO, 75524-272, Brasil;Avenida Beira Rio Itumbiara GO 75524272 Brazil;Itumbiara;GO;75524272;-18.41309;-49.20235;-18.41309;-49.20235;;ALTO;sem numero de porta
67;;;endereco;Rua Joaquim Lopes, 876, Porto Rico - PR, 87950-000, Brasil;Rua Joaquim Lopes 876 Porto Rico PR 87950000 Brazil;Porto Rico;PR;87950000;-22.7715;-53.26397;-22.7715;-53.26397;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
68;;;endereco;Rua Tijucas, 63, Balneário Piçarras - SC, 88380-000, Brasil;Rua Tijucas 63 Balneario Picarras SC 88380000 Brazil;Balneário Piçarras;SC;88380000;-26.77597;-48.67283;-26.77597;-48.67283;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
69;;;endereco;Avenida Perimetral, 340, Fortaleza, Rio Pardo - RS, 96640-000, Brasil;Avenida Perimetral 340 Rio Pardo RS 96640000 Brazil;Rio Pardo;RS;96640000;-29.99414;-52.37904;-29.99414;-52.37904;Fortaleza;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
70;;;endereco;Rua Aurora, 22, Jardim Iate Clube, Balneário Camboriú - SC, 88337-225, Brasil;Rua Aurora 22 Balneario Camboriu SC 88337225 Brazil;Balneário Camboriú;SC;88337225;-27.01538;-48.63224;-27.01538;-48.63224;Jardim Iate Clube;;
71;;;endereco;Rua Rodrigo, 245, Rifaina - SP, 14490-000, Brasil;Rua Rodrigo 245 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08073;-47.42955;-20.08073;-47.42955;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
72;;;endereco;Gipsy Garden, Golfe, Armação dos Búzios - RJ, 28950-000, Brasil;Gipsy Garden Golfe Armacao dos Buzios RJ 28950000 Brazil;Armação dos Búzios;RJ;28950000;-22.78233;-41.96324;-22.78233;-41.96324;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
73;;;endereco;Rua Vinte e Seis, 129, Itá - SC, 89760-000, Brasil;Rua Vinte e Seis 129 Ita SC 89760000 Brazil;Itá;SC;89760000;-27.27475;-52.33955;-27.27475;-52.33955;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
74;;;endereco;Rua Amadeu Prianti Chaves, 40, Igaratá - SP, 12350-000, Brasil;Rua Amadeu Prianti Chaves 40 Igarata SP 12350000 Brazil;Igaratá;SP;12350000;-23.20523;-46.15628;-23.20523;-46.15628;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
75;;;endereco;Rua Ilhota, 1521, Itapema do Norte, Itapoá - SC, 89249-000, Brasil;Rua Ilhota 1521 Itapoa SC 89249000 Brazil;Itapoá;SC;89249000;-26.07324;-48.60367;-26.07324;-48.60367;Itapema do Norte;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
76;;;endereco;Rua Tijuana, 2415, Ilha Comprida - SP, 11925-000, Brasil;Rua Tijuana 2415 Ilha Comprida SP 11925000 Brazil;Ilha Comprida;SP;11925000;-24.72905;-47.56077;-24.72905;-47.56077;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
77;;;endereco;Rua Coronel Carvalho, 9, Centro, Angra dos Reis - RJ, 23900-315, Brasil;Rua Coronel Carvalho 9 Angra dos Reis RJ 23900315 Brazil;Angra dos Reis;RJ;23900315;-23.00573;-44.31576;-23.00573;-44.31576;Centro;;
78;;;endereco;Rua Antônio Bento Peixoto, 744, Miguelópolis - SP, 14530-000, Brasil;Rua Antonio Bento Peixoto 744 Miguelopolis SP 14530000 Brazil;Miguelópolis;SP;14530000;-20.17997;-48.03096;-20.17997;-48.03096;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
79;;;endereco;Rua Pirapua, 443, Pontal do Norte, Itapoá - SC, 89249-000, Brasil;Rua Pirapua 443 Itapoa SC 89249000 Brazil;Itapoá;SC;89249000;-26.17118;-48.60022;-26.17118;-48.60022;Pontal do Norte;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
80;;;endereco;Rua Peixe Vivo, 155, Socorro, São Paulo - SP, 04772-100, Brasil;Rua Peixe Vivo 155 Sao Paulo SP 04772100 Brazil;São Paulo;SP;04772100;-23.6927;-46.71545;-23.6927;-46.71545;Socorro;;
81;;;endereco;Avenida Governador Celso Ramos, 2825, Porto Belo - SC, 88210-000, Brasil;Avenida Governador Celso Ramos 2825 Porto Belo SC 88210000 Brazil;Porto Belo;SC;88210000;-27.15309;-48.53971;-27.15309;-48.53971;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
82;;;endereco;Rua Urcezino Ferreira, 706, Baixio, Itanhaém - SP, 11740-000, Brasil;Rua Urcezino Ferreira 706 Itanhaem SP 11740000 Brazil;Itanhaém;SP;11740000;-24.18751;-46.79662;-24.18751;-46.79662;Baixio;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
83;;;endereco;Rua Wilson Rodrigues de Oliveira, 522, Ribeirão Claro - PR, 86410-000, Brasil;Rua Wilson Rodrigues de Oliveira 522 Ribeirao Claro PR 86410000 Brazil;Ribeirão Claro;PR;86410000;-23.20092;-49.7559;-23.20092;-49.7559;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
84;;;endereco;Avenida Dois, 18, Itirapina - SP, 13530-000, Brasil;Avenida Dois 18 Itirapina SP 13530000 Brazil;Itirapina;SP;13530000;-22.25672;-47.81705;-22.25672;-47.81705;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
85;;;endereco;Rua Rio Claro, Porto São José, São Pedro do Paraná - PR, 87957-000, Brasil;Rua Rio Claro Porto Sao Jose Sao Pedro do Parana PR 87957000 Brazil;São Pedro do Paraná;PR;87957000;-22.71772;-53.17183;-22.71772;-53.17183;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
86;;;endereco;Rua Fortunato Campante, 1806, Paulicéia - SP, 17990-000, Brasil;Rua Fortunato Campante 1806 Pauliceia SP 17990000 Brazil;Paulicéia;SP;17990000;-21.31573;-51.83258;-21.31573;-51.83258;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
87;;;endereco;Rua João Manoel de Oliveira, 250, Tabatinga, Caraguatatuba - SP, 11679-350, Brasil;Rua Joao Manoel de Oliveira 250 Caraguatatuba SP 11679350 Brazil;Caraguatatuba;SP;11679350;-23.57727;-45.27565;-23.57727;-45.27565;Tabatinga;;
88;;;endereco;Rua Benedito Marcos de Souza, 134, Porto Novo, Caraguatatuba - SP, 11669-450, Brasil;Rua Benedito Marcos de Souza 134 Caraguatatuba SP 11669450 Brazil;Caraguatatuba;SP;11669450;-23.69341;-45.44086;-23.69341;-45.44086;Porto Novo;;
89;;;endereco;Rua Marquês de Barbacena, 129, Verolme, Angra dos Reis - RJ, 23914-370, Brasil;Rua Marques de Barbacena 129 Angra dos Reis RJ 23914370 Brazil;Angra dos Reis;RJ;23914370;-23.00353;-44.23701;-23.00353;-44.23701;Verolme;;
90;;;endereco;Estrada Vereador Benedito Adelino, 21, Vila Velha, Angra dos Reis - RJ, 23909-400, Brasil;Estrada Vereador Benedito Adelino 21 Angra dos Reis RJ 23909400 Brazil;Angra dos Reis;RJ;23909400;-23.02333;-44.35793;-23.02333;-44.35793;Vila Velha;ALTO;endereco de rodovia (57-67% falharam)
91;;;endereco;Avenida Iguaçu, 809, Nova Prata do Iguaçu - PR, 85685-000, Brasil;Avenida Iguacu 809 Nova Prata do Iguacu PR 85685000 Brazil;Nova Prata do Iguaçu;PR;85685000;-25.63447;-53.34557;-25.63447;-53.34557;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
92;;;endereco;Rua Vereador Luiz Benedito, 120, Santa Isabel - SP, 07500-000, Brasil;Rua Vereador Luiz Benedito 120 Santa Isabel SP 07500000 Brazil;Santa Isabel;SP;07500000;-23.31769;-46.22411;-23.31769;-46.22411;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
93;;;endereco;Avenida Iguaçu, 833, São Miguel do Iguaçu - PR, 85877-000, Brasil;Avenida Iguacu 833 Sao Miguel do Iguacu PR 85877000 Brazil;São Miguel do Iguaçu;PR;85877000;-25.34965;-54.24101;-25.34965;-54.24101;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
94;;;endereco;Rua Nunes Viveiros, 121, Centro, Bertioga - SP, 11250-045, Brasil;Rua Nunes Viveiros 121 Bertioga SP 11250045 Brazil;Bertioga;SP;11250045;-23.85451;-46.14161;-23.85451;-46.14161;Centro;;
95;;;endereco;Rua Marte, 473, Capitólio - MG, 37930-000, Brasil;Rua Marte 473 Capitolio MG 37930000 Brazil;Capitólio;MG;37930000;-20.63444;-46.00122;-20.63444;-46.00122;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
96;;;endereco;Rua do Barrigudinho, Bracuí, Angra dos Reis - RJ, 23943-120, Brasil;Rua do Barrigudinho Bracui Angra dos Reis RJ 23943120 Brazil;Angra dos Reis;RJ;23943120;-22.953;-44.39367;-22.953;-44.39367;;ALTO;sem numero de porta
98;;;endereco;Rua Tubarão, 308, Balneário Piçarras - SC, 88380-000, Brasil;Rua Tubarao 308 Balneario Picarras SC 88380000 Brazil;Balneário Piçarras;SC;88380000;-26.77507;-48.67118;-26.77507;-48.67118;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
99;;;endereco;Rua João Lourenço, 250, Moema, São Paulo - SP, 04508-030, Brasil;Rua Joao Lourenco 250 Sao Paulo SP 04508030 Brazil;São Paulo;SP;04508030;-23.59115;-46.66698;-23.59115;-46.66698;Moema;;
100;;;endereco;Chácara do Tiê, Joanópolis - SP, 12980-000, Brasil;Chacara do Tie Joanopolis SP 12980000 Brazil;Joanópolis;SP;12980000;-22.95547;-46.39293;-22.95547;-46.39293;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
101;;;endereco;Shell, Rodovia José Henrique Rupp, São Jorge d'Oeste - PR, 85575-000, Brasil;Rodovia Jose Henrique Rupp Sao Jorge d Oeste PR 85575000 Brazil;São Jorge d'Oeste;PR;85575000;-25.71057;-52.9193;-25.71057;-52.9193;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
102;;;endereco;Avenida Jair Leite, 781, Pimenta - MG, 35585-000, Brasil;Avenida Jair Leite 781 Pimenta MG 35585000 Brazil;Pimenta;MG;35585000;-20.4832;-45.80531;-20.4832;-45.80531;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
103;;;endereco;Rua da Paz, 1709, Santo Amaro, São Paulo - SP, 04713-002, Brasil;Rua da Paz 1709 Sao Paulo SP 04713002 Brazil;São Paulo;SP;04713002;-23.62802;-46.70444;-23.62802;-46.70444;Santo Amaro;;
104;;;endereco;Avenida Jaraguá do Sul, 251, Balneário Barra do Sul - SC, 89247-000, Brasil;Avenida Jaragua do Sul 251 Balneario Barra do Sul SC 89247000 Brazil;Balneário Barra do Sul;SC;89247000;-26.45519;-48.6137;-26.45519;-48.6137;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
105;;;endereco;Rua Catorze, 127, Mirante da Orla, Caraguatatuba - SP, 11666-080, Brasil;Rua Catorze 127 Caraguatatuba SP 11666080 Brazil;Caraguatatuba;SP;11666080;-23.59419;-45.36494;-23.59419;-45.36494;Mirante da Orla;;
106;;;endereco;Avenida Coronel Gallotti, 749, Tijucas - SC, 88200-340, Brasil;Avenida Coronel Gallotti 749 Tijucas SC 88200340 Brazil;Tijucas;SC;88200340;-27.24252;-48.6233;-27.24252;-48.6233;;;
107;;;endereco;Rua Garça, 138, Folha Seca, Ubatuba - SP, 11680-000, Brasil;Rua Garca 138 Ubatuba SP 11680000 Brazil;Ubatuba;SP;11680000;-23.48488;-45.15685;-23.48488;-45.15685;Folha Seca;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
108;;;endereco;Avenida Principal, 1189, Indaiá, Bertioga - SP, 11250-000, Brasil;Avenida Principal 1189 Bertioga SP 11250000 Brazil;Bertioga;SP;11250000;-23.80138;-46.04842;-23.80138;-46.04842;Indaiá;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
109;;;endereco;Rua Pescador, 1150, Arquipélago, Porto Alegre - RS, Brasil;Rua Pescador 1150 Porto Alegre RS Brazil;Porto Alegre;RS;;-29.98608;-51.25142;-29.98608;-51.25142;Arquipélago;;
110;;;endereco;Rua Josué de Paula, 1550, Rifaina - SP, 14490-000, Brasil;Rua Josue de Paula 1550 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08883;-47.42019;-20.08883;-47.42019;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
111;;;endereco;Rua Vinte e Quatro de Julho, 867, Buriti Alegre - GO, 75660-000, Brasil;Rua Vinte e Quatro de Julho 867 Buriti Alegre GO 75660000 Brazil;Buriti Alegre;GO;75660000;-18.13825;-49.04089;-18.13825;-49.04089;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
112;;;endereco;Avenida José Herculano, 7311, Balneário Acapulco, Caraguatatuba - SP, 11667-000, Brasil;Avenida Jose Herculano 7311 Caraguatatuba SP 11667000 Brazil;Caraguatatuba;SP;11667000;-23.69786;-45.43949;-23.69786;-45.43949;Balneário Acapulco;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
113;;;endereco;Avenida Pedro Ometto, Barra Bonita - SP, 17340-001, Brasil;Avenida Pedro Ometto Barra Bonita SP 17340001 Brazil;Barra Bonita;SP;17340001;-22.49814;-48.56067;-22.49814;-48.56067;;ALTO;sem numero de porta
114;;;endereco;Rua Santo Amaro, 1717, São Francisco de Assis, Camboriú - SC, 88340-680, Brasil;Rua Santo Amaro 1717 Camboriu SC 88340680 Brazil;Camboriú;SC;88340680;-27.01682;-48.6311;-27.01682;-48.6311;São Francisco de Assis;;
115;;;endereco;Cantinho do Faninho, Avenida Vicente de Carvalho, Centro, Bertioga - SP, 11250-045, Brasil;Avenida Vicente de Carvalho Centro Bertioga SP 11250045 Brazil;Bertioga;SP;11250045;-23.85474;-46.13695;-23.85474;-46.13695;;ALTO;sem numero de porta
116;;;endereco;Rua Benjamin Constant, 763, Centro Histórico, Paranaguá - PR, 83203-190, Brasil;Rua Benjamin Constant 763 Paranagua PR 83203190 Brazil;Paranaguá;PR;83203190;-25.5176;-48.50258;-25.5176;-48.50258;Centro Histórico;;
117;;;endereco;Rua Alegrete, Imbé - RS, 95625-000, Brasil;Rua Alegrete Imbe RS 95625000 Brazil;Imbé;RS;95625000;-29.97594;-50.12752;-29.97594;-50.12752;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
118;;;endereco;Rua Coronel Luiz da Silva Batista, 880, Subsetor Sul-3, Ribeirão Preto - SP, 14020-570, Brasil;Rua Coronel Luiz da Silva Batista 880 Ribeirao Preto SP 14020570 Brazil;Ribeirão Preto;SP;14020570;-21.20692;-47.80663;-21.20692;-47.80663;Subsetor Sul-3;;
119;;;endereco;Rua Dom Afonso, 203, Vila Real, Balneário Camboriú - SC, 88337-070, Brasil;Rua Dom Afonso 203 Balneario Camboriu SC 88337070 Brazil;Balneário Camboriú;SC;88337070;-27.00769;-48.62392;-27.00769;-48.62392;Vila Real;;
120;;;endereco;Rua Marechal Deodoro, 211, Mangueirinha - PR, 85540-000, Brasil;Rua Marechal Deodoro 211 Mangueirinha PR 85540000 Brazil;Mangueirinha;PR;85540000;-25.94259;-52.17478;-25.94259;-52.17478;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
121;;;endereco;Rua Capitão Rufino, 251, Itumbiara - GO, 75522-220, Brasil;Rua Capitao Rufino 251 Itumbiara GO 75522220 Brazil;Itumbiara;GO;75522220;-18.41305;-49.19828;-18.41305;-49.19828;;;
122;;;endereco;Avenida Luiz Alberto Zanoni, 77, Guarujá - SP, 11420-720, Brasil;Avenida Luiz Alberto Zanoni 77 Guaruja SP 11420720 Brazil;Guarujá;SP;11420720;-24.00392;-46.29262;-24.00392;-46.29262;;;
123;;;endereco;Rua das Flores, 1935, Praia do Meio, Palhoça - SC, 88139-250, Brasil;Rua das Flores 1935 Palhoca SC 88139250 Brazil;Palhoça;SC;88139250;-27.86704;-48.60418;-27.86704;-48.60418;Praia do Meio;;
124;;;endereco;Rua Calixto Jorge, 381, Rifaina - SP, 14490-000, Brasil;Rua Calixto Jorge 381 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08201;-47.42007;-20.08201;-47.42007;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
125;;;endereco;Rua Blandina Steiner Beckhauser, 922, Do Ubatuba, São Francisco do Sul - SC, 89240-000, Brasil;Rua Blandina Steiner Beckhauser 922 Sao Francisco do Sul SC 89240000 Brazil;São Francisco do Sul;SC;89240000;-26.18569;-48.5695;-26.18569;-48.5695;Do Ubatuba;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
126;;;endereco;Avenida Damião Botelho de Souza, 1310, Guaratuba - PR, 83280-000, Brasil;Avenida Damiao Botelho de Souza 1310 Guaratuba PR 83280000 Brazil;Guaratuba;PR;83280000;-25.87958;-48.62109;-25.87958;-48.62109;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
127;;;endereco;Estrada Henrique Rosa, 445, Cinco, São Bernardo do Campo - SP, 09831-500, Brasil;Estrada Henrique Rosa 445 Sao Bernardo do Campo SP 09831500 Brazil;São Bernardo do Campo;SP;09831500;-23.7914;-46.54848;-23.7914;-46.54848;Cinco;ALTO;endereco de rodovia (57-67% falharam)
128;;;endereco;Rua Dom Sebastião, 740, Vila Real, Balneário Camboriú - SC, 88337-110, Brasil;Rua Dom Sebastiao 740 Balneario Camboriu SC 88337110 Brazil;Balneário Camboriú;SC;88337110;-27.0113;-48.6283;-27.0113;-48.6283;Vila Real;;
129;;;endereco;Rua Humberto Campos, 15, Parque Estrela Dalva I, Luziânia - GO, 72804-150, Brasil;Rua Humberto Campos 15 Luziania GO 72804150 Brazil;Luziânia;GO;72804150;-16.25272;-47.92581;-16.25272;-47.92581;Parque Estrela Dalva I;;
130;;;endereco;Rua dos Jambolões, 490, Parque Eldorado 2, Eldorado do Sul - RS, 92990-000, Brasil;Rua dos Jamboloes 490 Eldorado do Sul RS 92990000 Brazil;Eldorado do Sul;RS;92990000;-30.11153;-51.63075;-30.11153;-51.63075;Parque Eldorado 2;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
131;;;endereco;Avenida da Praia, 1003, Toninhas, Ubatuba - SP, 11687-190, Brasil;Avenida da Praia 1003 Ubatuba SP 11687190 Brazil;Ubatuba;SP;11687190;-23.48969;-45.07469;-23.48969;-45.07469;Toninhas;;
132;;;endereco;Estrada Timbé, 10283, Joinville - SC, 89226-500, Brasil;Estrada Timbe 10283 Joinville SC 89226500 Brazil;Joinville;SC;89226500;-26.20776;-48.80136;-26.20776;-48.80136;;ALTO;endereco de rodovia (57-67% falharam)
133;;;endereco;Rua Dom Francisco, 110, Vila Real, Balneário Camboriú - SC, 88337-090, Brasil;Rua Dom Francisco 110 Balneario Camboriu SC 88337090 Brazil;Balneário Camboriú;SC;88337090;-27.01209;-48.62747;-27.01209;-48.62747;Vila Real;;
134;;;endereco;Marina da Conga, Rua dos Pescadores, 1650, Arquipélago, Porto Alegre - RS, 90090-170, Brasil;Rua dos Pescadores 1650 Porto Alegre RS 90090170 Brazil;Porto Alegre;RS;90090170;-30.00552;-51.25841;-30.00552;-51.25841;Arquipélago;;
135;;;endereco;Rua Luís Vaz de Camões, 655, Adolfo - SP, 15230-000, Brasil;Rua Luis Vaz de Camoes 655 Adolfo SP 15230000 Brazil;Adolfo;SP;15230000;-21.23297;-49.64559;-21.23297;-49.64559;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
136;;;endereco;Rodovia Baldicero Filomeno, 12520, Caiacanga, Florianópolis - SC, 88064-002, Brasil;Rodovia Baldicero Filomeno 12520 Florianopolis SC 88064002 Brazil;Florianópolis;SC;88064002;-27.75921;-48.56947;-27.75921;-48.56947;Caiacanga;ALTO;endereco de rodovia (57-67% falharam)
137;;;endereco;Sces Trecho 1, Asa Sul, Brasília - DF, 70200-001, Brasil;Sces Trecho 1 Brasilia DF 70200001 Brazil;Brasília;DF;70200001;-15.82088;-47.88125;-15.82088;-47.88125;Asa Sul;;
138;;;endereco;Rua Ernesto M. Simões, 360, Cananéia - SP, 11990-000, Brasil;Rua Ernesto M Simoes 360 Cananeia SP 11990000 Brazil;Cananéia;SP;11990000;-25.01873;-47.92647;-25.01873;-47.92647;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
139;;;endereco;Rua José Mantuani, 514, Marilena - PR, 87960-000, Brasil;Rua Jose Mantuani 514 Marilena PR 87960000 Brazil;Marilena;PR;87960000;-22.73402;-53.04073;-22.73402;-53.04073;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
140;;;endereco;Rua Antônio Olaia, 180, Guapé - MG, 37177-000, Brasil;Rua Antonio Olaia 180 Guape MG 37177000 Brazil;Guapé;MG;37177000;-20.76166;-45.92194;-20.76166;-45.92194;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
141;;;endereco;Avenida Marginal, 2380, Itirapina - SP, 13530-000, Brasil;Avenida Marginal 2380 Itirapina SP 13530000 Brazil;Itirapina;SP;13530000;-22.17966;-47.88886;-22.17966;-47.88886;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
142;;;endereco;Rua José Benardino Rodrigues, 450, Guapé - MG, 37177-000, Brasil;Rua Jose Benardino Rodrigues 450 Guape MG 37177000 Brazil;Guapé;MG;37177000;-20.76356;-45.91566;-20.76356;-45.91566;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
143;;;endereco;Avenida Beira Rio, Porto Maringá, Marilena - PR, 87960-000, Brasil;Avenida Beira Rio Porto Maringa Marilena PR 87960000 Brazil;Marilena;PR;87960000;-22.66617;-53.09034;-22.66617;-53.09034;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
144;;;endereco;Avenida Marcolino Antônio Rosa, Icém - SP, 15460-000, Brasil;Avenida Marcolino Antonio Rosa Icem SP 15460000 Brazil;Icém;SP;15460000;-20.33954;-49.192;-20.33954;-49.192;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
145;;;endereco;Rua Domingos Peneda, 1047, Vila Itiberê, Paranaguá - PR, 83209-340, Brasil;Rua Domingos Peneda 1047 Paranagua PR 83209340 Brazil;Paranaguá;PR;83209340;-25.53157;-48.51855;-25.53157;-48.51855;Vila Itiberê;;
146;;;endereco;Rua Timbiras, 51, Vila Guarani, Paranaguá - PR, 83221-390, Brasil;Rua Timbiras 51 Paranagua PR 83221390 Brazil;Paranaguá;PR;83221390;-25.51801;-48.54577;-25.51801;-48.54577;Vila Guarani;;
147;;;endereco;Rua Visconde de Cabo Frio, 251, Verolme, Angra dos Reis - RJ, 23914-355, Brasil;Rua Visconde de Cabo Frio 251 Angra dos Reis RJ 23914355 Brazil;Angra dos Reis;RJ;23914355;-23.00434;-44.23555;-23.00434;-44.23555;Verolme;;
148;;;endereco;Rua Calixto Jorge, 184, Rifaina - SP, 14490-000, Brasil;Rua Calixto Jorge 184 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08307;-47.42157;-20.08307;-47.42157;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
149;;;endereco;Rua Valentim Ramos Delano, 151, Socorro, São Paulo - SP, 04772-040, Brasil;Rua Valentim Ramos Delano 151 Sao Paulo SP 04772040 Brazil;São Paulo;SP;04772040;-23.68604;-46.71634;-23.68604;-46.71634;Socorro;;
150;;;endereco;Sces Trecho 1, Asa Sul, Brasília - DF, 70200-001, Brasil;Sces Trecho 1 Brasilia DF 70200001 Brazil;Brasília;DF;70200001;-15.82125;-47.88142;-15.82125;-47.88142;Asa Sul;;
151;;;endereco;Rua Pocidônio Carvalho, 47, Balneário Piçarras - SC, 88380-000, Brasil;Rua Pocidonio Carvalho 47 Balneario Picarras SC 88380000 Brazil;Balneário Piçarras;SC;88380000;-26.77259;-48.67612;-26.77259;-48.67612;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
152;;;endereco;Rua Bento Francisco, 415, São Miguel, Biguaçu - SC, 88168-096, Brasil;Rua Bento Francisco 415 Biguacu SC 88168096 Brazil;Biguaçu;SC;88168096;-27.46972;-48.64025;-27.46972;-48.64025;São Miguel;;
153;;;endereco;Vje Autocar, Rua Francisco de Barros, Ibiúna - SP, 18150-000, Brasil;Rua Francisco de Barros Ibiuna SP 18150000 Brazil;Ibiúna;SP;18150000;-23.6601;-47.22349;-23.6601;-47.22349;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
154;;;endereco;Avenida Governador Celso Ramos, 2825, Porto Belo - SC, 88210-000, Brasil;Avenida Governador Celso Ramos 2825 Porto Belo SC 88210000 Brazil;Porto Belo;SC;88210000;-27.15313;-48.53963;-27.15313;-48.53963;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
155;;;endereco;Rua Guarani, 171, Fama - MG, 37144-000, Brasil;Rua Guarani 171 Fama MG 37144000 Brazil;Fama;MG;37144000;-21.40938;-45.82905;-21.40938;-45.82905;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
156;;;endereco;Rua Quinze de Novembro, 70, Centro, Mangaratiba - RJ, 23860-000, Brasil;Rua Quinze de Novembro 70 Mangaratiba RJ 23860000 Brazil;Mangaratiba;RJ;23860000;-22.9599;-44.04131;-22.9599;-44.04131;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
157;;;endereco;Rua Luiz Figueiredo, 25, Joanópolis - SP, 12980-000, Brasil;Rua Luiz Figueiredo 25 Joanopolis SP 12980000 Brazil;Joanópolis;SP;12980000;-22.92926;-46.27539;-22.92926;-46.27539;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
158;;;endereco;Rua Benjamin Constant, 763, Centro Histórico, Paranaguá - PR, 83203-190, Brasil;Rua Benjamin Constant 763 Paranagua PR 83203190 Brazil;Paranaguá;PR;83203190;-25.51756;-48.50259;-25.51756;-48.50259;Centro Histórico;;
159;;;endereco;Avenida Paraná, 93, São Pedro do Paraná - PR, 87955-000, Brasil;Avenida Parana 93 Sao Pedro do Parana PR 87955000 Brazil;São Pedro do Paraná;PR;87955000;-22.8247;-53.21985;-22.8247;-53.21985;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
160;;;endereco;Avenida José da Silva Pacheco, Itapema do Norte, Itapoá - SC, 89249-000, Brasil;Avenida Jose da Silva Pacheco Itapema do Norte Itapoa SC 89249000 Brazil;Itapoá;SC;89249000;-26.07133;-48.61774;-26.07133;-48.61774;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
161;;;endereco;Estrada Timbé, Jardim Paraíso, Joinville - SC, 89226-500, Brasil;Estrada Timbe Jardim Paraiso Joinville SC 89226500 Brazil;Joinville;SC;89226500;-26.22132;-48.82181;-26.22132;-48.82181;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
