lat,lng,formatted_address,city,uf,cep
-16.69687,-49.26966,"Bem-Estar Baby, Avenida Portugal, Marista, Goiânia - GO, 74150-030, Brasil",Goiânia,GO,74150-030
-16.65509,-49.24904,"Espaço Agir - Academia Crer, Criméia Leste, Goiânia - GO, Brasil",Goiânia,GO,
-16.64834,-49.33675,"Rua Nove, 36-1, Vila Regina, Goiânia - GO, 74463-550, Brasil",Goiânia,GO,74463-550
-16.60827,-49.19188,"Alameda das Sibipirunas, 27-6, Ceasa, Goiânia - GO, 74680-510, Brasil",Goiânia,GO,74680-510
-16.7044,-49.25825,"Rua Mil Cento e Quarenta e Dois, 257-12, Marista, Goiânia - GO, 74180-190, Brasil",Goiânia,GO,74180-190
-16.70967,-49.2384,"Alameda das Paineiras, 3300, Jardim Goiás, Goiânia - GO, 74810-102, Brasil",Goiânia,GO,74810-102
-17.12572,-49.96483,"BR-060, Indiara - GO, 75955-000, Brasil",Indiara,GO,75955-000
-16.64769,-49.20872,"Avenida Gov. Ludovico de Almeida, Santo Hilário, Goiânia - GO, Brasil",Goiânia,GO,
-16.74998,-49.30467,"Band Tecnologia, Conjunto Residencial Santa Fé, Aparecida de Goiânia - GO, 74350-785, Brasil",Aparecida de Goiânia,GO,74350-785
-16.79132,-49.2616,"Avenida Nacional, Pólo Empresarial Goiás, Aparecida de Goiânia - GO, 74983-180, Brasil",Aparecida de Goiânia,GO,74983-180
-16.68191,-49.25593,"Palácio Pedro Ludovico Teixeira, Praça Dr. Pedro Ludovico Teixeira, Central, Goiânia - GO, 74083-010, Brasil",Goiânia,GO,74083-010
-17.17568,-49.509,"Mairipotaba, GO, Brasil",Mairipotaba,GO,75630-000
-20.04071,-50.67883,"Usina Colombo - Santa Albertina/SP, Santa Albertina - SP, 15750-000, Brasil",Santa Albertina,SP,15750-000
-16.50176,-48.79246,"Silvânia, GO, Brasil",Silvânia,GO,75180-000
-16.61482,-48.78958,"GO-010, Leopoldo de Bulhões - GO, 75190-000, Brasil",Leopoldo de Bulhões,GO,75190-000
-16.58543,-48.72086,"Silvânia, GO, Brasil",Silvânia,GO,75180-000
-16.80656,-49.24434,"Avenida Tocantins, Jardim Rio Grande, Aparecida de Goiânia - GO, 74982-540, Brasil",Aparecida de Goiânia,GO,74982-540
-16.70998,-49.22712,"Avenida Deputado Jamel Cecílio, Autódromo, Goiânia - GO, 74820-050, Brasil",Goiânia,GO,74820-050
-16.69932,-49.23218,"Codec - Comando de Defesa Civil do Estado de Goiás, Jardim Goiás, Goiânia - GO, Brasil",Goiânia,GO,
-16.61627,-49.8829,"Fazenda Mabra 01, Nazário - GO, 76180-000, Brasil",Nazário,GO,76180-000
-16.54233,-49.40737,"Sítio Primavera, Goianira - GO, 75370-000, Brasil",Goianira,GO,75370-000
-15.93064,-48.92547,"Pirenópolis, GO, Brasil",Pirenópolis,GO,72980-000
-16.46418,-49.22507,"Santo Antônio de Goiás, GO, Brasil",Santo Antônio de Goiás,GO,75375-000
-19.94397,-44.11332,"Rua Antônio Henrique Ferreira, 202, Imbiruçu, Betim - MG, 32677-218, Brasil",Betim,MG,32677-218
-19.86648,-43.97468,"Avenida Alfredo Camaratti, 449, São Luíz, Belo Horizonte - MG, 31310-000, Brasil",Belo Horizonte,MG,31310-000
-23.44531,-46.61303,"Rua Alagoa de Roça, 26, Tremembé, São Paulo - SP, 02357-130, Brasil",São Paulo,SP,02357-130
-23.60808,-46.69672,"Zletric, Avenida das Nações Unidas, 12495, Itaim Bibi, São Paulo - SP, 04578-000, Brasil",São Paulo,SP,04578-000
-23.62849,-46.73645,"Avenida Giovanni Gronchi, 5650, Vila Andrade, São Paulo - SP, 05724-002, Brasil",São Paulo,SP,05724-002
-22.9852,-44.4389,"Rodovia Rio Santos, Piraquara, Angra dos Reis - RJ, Brasil",Angra dos Reis,RJ,
-22.67284,-43.28416,"108C, Jardim Primavera, Duque de Caxias - RJ, Brasil",Duque de Caxias,RJ,
-22.95289,-44.35137,"Angra dos Reis, RJ, Brasil",Angra dos Reis,RJ,23900-620
-23.00518,-44.46576,"Observatório Nuclear, Usina Nuclear, Angra dos Reis - RJ, Brasil",Angra dos Reis,RJ,
-23.06007,-45.60727,"Ponto De Carregamento Para Veículos Elétricos, Avenida Virgílio C. Pinna, 8043, Quiririm, Taubaté - SP, 12061-180, Brasil",Taubaté,SP,12061-180
-22.67629,-45.84891,"Luts Chalés, Gonçalves - MG, 37680-000, Brasil",Gonçalves,MG,37680-000
-23.34316,-44.6632,"Clube dos Loucos Filial Paraty, Paraty Mirim, Paraty - RJ, 23970-000, Brasil",Paraty,RJ,23970-000
-22.7236,-45.68132,"Vinícola Santa Maria, São Bento do Sapucaí - SP, 12490-000, Brasil",São Bento do Sapucaí,SP,12490-000
-23.76918,-45.63286,"Rua Tijucas, 634, Camburi, São Sebastião - SP, 11619-100, Brasil",São Sebastião,SP,11619-100
-22.94666,-43.19823,"Floresta da Tijuca, Estrada Mirante Dona Marta, Brasil",,,
-15.988,-47.82048,"Alameda das Amendoeiras, 3, Jardim Botânico - DF, 71684-624, Brasil",Jardim Botânico,DF,71684-624
-21.96916,-46.76961,"Rua Augusto Caetano, 775, Parque Jequitibás, São João da Boa Vista - SP, 13874-448, Brasil",São João da Boa Vista,SP,13874-448
-16.9255,-49.36167,"Vinícola Jabuticabal, Hidrolândia - GO, 75340-000, Brasil",Hidrolândia,GO,75340-000
-25.4389,-49.26777,"Unipé, Avenida Marechal Floriano Peixoto, Rebouças, Curitiba - PR, 80230-110, Brasil",Curitiba,PR,80230-110
-25.4486,-49.24421,"Avenida Jardim Botânico, Jardim Botânico, Curitiba - PR, 81560-000, Brasil",Curitiba,PR,81560-000
-25.43292,-49.28004,"Alameda Doutor Carlos de Carvalho, 528, Centro, Curitiba - PR, 80430-180, Brasil",Curitiba,PR,80430-180
-25.50308,-49.28058,"Rodovia Régis Bittencourt, Xaxim, Curitiba - PR, 81460-090, Brasil",Curitiba,PR,81460-090
-25.43105,-49.36769,"Rua João Sigismundo Wysocri, Orleans, Curitiba - PR, 82310-435, Brasil",Curitiba,PR,82310-435
-25.45327,-49.24301,"Rodovia Régis Bittencourt, Jardim Botânico, Curitiba - PR, 81460-090, Brasil",Curitiba,PR,81460-090
-25.41263,-49.26838,"Rua Deputado Mário de Barros, Centro Cívico, Curitiba - PR, 80530-280, Brasil",Curitiba,PR,80530-280
-25.40746,-49.21859,"Rodovia Br476, Pista Lateral - Bairro Alto, BR-476, Bairro Alto, Curitiba - PR, 82840-120, Brasil",Curitiba,PR,82840-120
-25.37195,-49.49292,"PR-090, Bateias, Campo Largo - PR, Brasil",Campo Largo,PR,
-25.43062,-49.31516,"Esquenta Corridas, Santo Inácio, Curitiba - PR, Brasil",Curitiba,PR,
-25.4356,-49.42665,"Rua José Rossa, 2876, Campo Largo - PR, 83608-672, Brasil",Campo Largo,PR,83608-672
-25.444,-49.23697,"Avenida Prefeito Lothário Meissner, 836, Jardim Botânico, Curitiba - PR, 80210-170, Brasil",Curitiba,PR,80210-170
