lat,lng,formatted_address,city,uf,cep
-18.95689,-48.27665,"Gráfica 2ml Uberlândia Shopping, Gávea, Uberlândia - MG, 38411-106, Brasil",Uberlândia,MG,38411-106
-27.59122,-48.51397,"Rua Pedro Lessa, Santa Mônica, Florianópolis - SC, 88035-020, Brasil",Florianópolis,SC,88035-020
-23.21642,-45.89297,"Toasted Potato, Avenida Andrômeda, 227, Jardim Satélite, São José dos Campos - SP, 12231-675, Brasil",São José dos Campos,SP,12231-675
-23.10228,-47.012,"Rodovia Akzo Nobei, Itupeva - SP, 13295-000, Brasil",Itupeva,SP,13295-000
-23.46907,-46.49086,"Rodovia Hélio Smidt, Várzea do Palácio, Guarulhos - SP, 07190-100, Brasil",Guarulhos,SP,07190-100
-23.6837,-46.5578,"Santa Lolla, Avenida Kennedy, 700, Centro, São Bernardo do Campo - SP, 09726-252, Brasil",São Bernardo do Campo,SP,09726-252
-23.99812,-46.41137,"Avenida Ayrton Senna da Silva, Sítio do Campo, Praia Grande - SP, 11726-000, Brasil",Praia Grande,SP,11726-000
-22.01821,-47.91682,"Passeio dos Flamboyants, Parque Faber Castell I, São Carlos - SP, 13561-352, Brasil",São Carlos,SP,13561-352
-23.54653,-46.63864,"Pizza Hut, Rua Coronel Xavier de Toledo, República, São Paulo - SP, 01048-000, Brasil",São Paulo,SP,01048-000
-22.52684,-44.07679,"Rodovia dos Metalúrgicos, Siderópolis, Volta Redonda - RJ, Brasil",Volta Redonda,RJ,
-26.85923,-49.05858,"BR-470, Fortaleza, Blumenau - SC, Brasil",Blumenau,SC,
-27.58437,-48.54531,"Rua Bocaiúva, 2395, Centro, Florianópolis - SC, 88015-530, Brasil",Florianópolis,SC,88015-530
-23.01269,-43.46196,"Avenida das Américas, 14840, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-702, Brasil",Rio de Janeiro,RJ,22790-702
-19.88878,-43.9687,"Avenida Del Rey, Caiçaras, Belo Horizonte - MG, 30775-240, Brasil",Belo Horizonte,MG,30775-240
-23.59587,-46.68695,"Estúdio da Sobrancelha, Rua Olimpíadas, Itaim Bibi, São Paulo - SP, 04547-004, Brasil",São Paulo,SP,04547-004
-19.821,-43.94719,"Banco 24 Horas, Vila Clóris, Belo Horizonte - MG, 31610-070, Brasil",Belo Horizonte,MG,31610-070
-25.5439,-54.58504,"Rua Almirante Barroso, 1294, Centro, Foz do Iguaçu - PR, 85851-010, Brasil",Foz do Iguaçu,PR,85851-010
-23.56126,-46.65857,"Alameda Santos, 1826, Jardim Paulista, São Paulo - SP, 01418-102, Brasil",São Paulo,SP,01418-102
-22.98394,-43.21027,"Brs 2 - Rua Visconde de Pirajá Próximo ao 504, Rua Visconde de Pirajá, Ipanema, Rio de Janeiro - RJ, 22410-003, Brasil",Rio de Janeiro,RJ,22410-003
-22.98365,-43.20933,"Rua Garcia d'Avila, 105, Ipanema, Rio de Janeiro - RJ, 22421-010, Brasil",Rio de Janeiro,RJ,22421-010
-23.60904,-46.66702,"Avenida Moaci, Moema, São Paulo - SP, 04083-000, Brasil",São Paulo,SP,04083-000
-23.60514,-46.66544,"Alameda dos Arapanés, 853, Moema, São Paulo - SP, 04524-001, Brasil",São Paulo,SP,04524-001
-23.60535,-46.66553,"Alameda dos Arapanés, 881, Moema, São Paulo - SP, 04524-001, Brasil",São Paulo,SP,04524-001
-22.89323,-47.02905,"Avenida Iguatemi, 523, Vila Brandina, Campinas - SP, 13092-500, Brasil",Campinas,SP,13092-500
-23.62366,-46.69885,"Luz da Lua, Avenida Roque Petroni Júnior, 1089, Santo Amaro, São Paulo - SP, 04583-110, Brasil",São Paulo,SP,04583-110
-23.55807,-46.57094,"Avenida Regente Feijó, 785, Água Rasa, São Paulo - SP, 03342-000, Brasil",São Paulo,SP,03342-000
-23.57038,-46.64368,"Rua Treze de Maio, 1933, Bela Vista, São Paulo - SP, 04849-529, Brasil",São Paulo,SP,04849-529
-23.62346,-46.69891,"Il Barista Cafés Espec, Avenida Roque Petroni Júnior, 1089, Santo Amaro, São Paulo - SP, 04583-110, Brasil",São Paulo,SP,04583-110
-23.59817,-46.69741,"Kosushi-Shopping Cidade Jardim, Avenida Magalhães de Castro, 12000, Morumbi, São Paulo - SP, 05676-030, Brasil",São Paulo,SP,05676-030
-23.59937,-46.68282,"Avenida Doutor Cardoso de Melo, 854, Itaim Bibi, São Paulo - SP, 04548-004, Brasil",São Paulo,SP,04548-004
-23.54271,-46.6576,"Avenida Higienópolis, 618, Consolação, São Paulo - SP, 01238-001, Brasil",São Paulo,SP,01238-001
-23.59804,-46.69763,"Avenida Magalhães de Castro, 12000, Morumbi, São Paulo - SP, 05502-001, Brasil",São Paulo,SP,05502-001
-22.9834,-43.20918,"Rua Garcia d'Avila, 118, Ipanema, Rio de Janeiro - RJ, 22421-010, Brasil",Rio de Janeiro,RJ,22421-010
-23.55858,-46.65864,"Sindicato das Empresas Operadoras e Proprietarias dos Meios, Rua Frei Caneca, 1407, Consolação, São Paulo - SP, 01307-002, Brasil",São Paulo,SP,01307-002
-16.33421,-48.91706,"Avenida Brasil, 589, Bairro de Lourdes, Anápolis - GO, 75095-795, Brasil",Anápolis,GO,75095-795
-19.97449,-43.94491,"Estrada Nova Lima, 3049, Belvedere, Belo Horizonte - MG, 30320-760, Brasil",Belo Horizonte,MG,30320-760
-25.43564,-49.3164,"Pizza Hut, Rua Prof. Pedro V. Parigot de Souza, Mossungue, Curitiba - PR, 81200-100, Brasil",Curitiba,PR,81200-100
-23.00134,-43.38631,"Dermage, Avenida das Américas, 7777, Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brasil",Rio de Janeiro,RJ,22793-081
-31.75955,-52.31867,"Fast Burgers, Avenida Ferreira Viana, Areal, Pelotas - RS, 96085-000, Brasil",Pelotas,RS,96085-000
-23.58538,-46.72437,"Avenida Deputado Jacob Salvador Sveibel, Butantã, São Paulo - SP, 05512-390, Brasil",São Paulo,SP,05512-390
-15.8355,-48.04129,"Puket, Águas Claras - DF, 71931-720, Brasil",Águas Claras,DF,71931-720
-23.6927,-46.55111,"A Suissa, Avenida Aldino Pinotti, Centro, São Bernardo do Campo - SP, 09750-730, Brasil",São Bernardo do Campo,SP,09750-730
-22.52077,-44.1353,"Rua Doze, 100, Siderlândia, Volta Redonda - RJ, 27273-230, Brasil",Volta Redonda,RJ,27273-230
-23.26488,-47.28171,"Barreds's, Rodovia Dom Gabriel Paulino Bueno Couto, 422, São Luiz, Itu - SP, 13304-350, Brasil",Itu,SP,13304-350
-23.4223,-51.9328,"McDonald's, Avenida São Paulo, 1099, Zona 1, Maringá - PR, 87013-040, Brasil",Maringá,PR,87013-040
-23.63123,-46.73587,"Gelateria Parmalat, Avenida Giovanni Gronchi, Vila Andrade, São Paulo - SP, 05724-003, Brasil",São Paulo,SP,05724-003
-29.91507,-51.1651,"Applebee's, Marechal Rondon, Canoas - RS, Brasil",Canoas,RS,
-19.87424,-43.92576,"SKETCH, Avenida Cristiano Machado, 4000, União, Belo Horizonte - MG, Brasil",Belo Horizonte,MG,
-23.54234,-46.31831,"Popeyes LOUISIANA KITCHEN, Rua Sete de Setembro, 555, Suzano - SP, Brasil",Suzano,SP,
-22.37623,-46.94446,"Poupatempo Mogi Guaçu, Rua Interna, Mogi Guaçu - SP, Brasil",Mogi Guaçu,SP,
-23.55366,-46.65332,"Oy Frei Caneca, Rua Frei Caneca, 641, Bela Vista, São Paulo - SP, 01307-001, Brasil",São Paulo,SP,01307-001
-23.50597,-46.7173,"Lion Assistência Tecni, Avenida Raimundo Pereira de Magalhães, 1717, Pirituba, São Paulo - SP, 05145-000, Brasil",São Paulo,SP,05145-000
-23.51647,-46.17898,"Óticas DINIZ, Avenida Vereador Narciso Yague Guimarães, 1001, Mogi das Cruzes - SP, 08780-440, Brasil",Mogi das Cruzes,SP,08780-440
-22.93502,-43.51825,"Estrada da Represa, Campo Grande, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,RJ,
-23.52635,-46.68111,"R. Palestra Itália, 2077 Garage, Rua Palestra Itália, 2077, Perdizes, São Paulo - SP, 05005-001, Brasil",São Paulo,SP,05005-001
-23.57042,-46.64375,"Rua Treze de Maio, 1933, Bela Vista, São Paulo - SP, 04849-529, Brasil",São Paulo,SP,04849-529
-23.47436,-46.59944,"Avenida Doutor Antônio Maria Laet, 851A, Tucuruvi, São Paulo - SP, 02240-000, Brasil",São Paulo,SP,02240-000
-23.50427,-46.83268,"Avenida Piracema, Tamboré, Barueri - SP, 06460-030, Brasil",Barueri,SP,06460-030
-23.54116,-46.76644,"Lojas Pernambucanas, Avenida dos Autonomistas, 1400, Industrial Autonomistas, Osasco - SP, Brasil",Osasco,SP,
-23.56151,-46.56044,"Samsonite, Vila Formosa, São Paulo - SP, 03342-000, Brasil",São Paulo,SP,03342-000
-24.94678,-53.43492,"Avenida Brasil, 3647, São Cristóvão, Cascavel - PR, 85816-302, Brasil",Cascavel,PR,85816-302
-18.91042,-48.26049,"SUBWAY, Tibery, Uberlândia - MG, 38405-142, Brasil",Uberlândia,MG,38405-142
-22.92855,-43.57369,"Estrada do Monteiro, 1200, Campo Grande, Rio de Janeiro - RJ, 23045-830, Brasil",Rio de Janeiro,RJ,23045-830
-23.60838,-46.76754,"Avenida Aprígio Bezerra da Silva, Taboão da Serra - SP, 06763-040, Brasil",Taboão da Serra,SP,06763-040
-23.96701,-46.33676,"Avenida Marechal Floriano Peixoto, 109, Gonzaga, Santos - SP, 11060-301, Brasil",Santos,SP,11060-301
-19.92075,-43.92061,"Set Computadores, Rua Pacífico Mascarenhas, Santa Efigênia, Belo Horizonte - MG, 30260-010, Brasil",Belo Horizonte,MG,30260-010
-21.57113,-45.44879,"Pólo Uk, Santa Luíza, Varginha - MG, Brasil",Varginha,MG,
