lat,lng,formatted_address,city,uf,cep
-30.06698,-51.21238,"Avenida Doutor Carlos Barbosa, 1272, Medianeira, Porto Alegre - RS, 90880-001, Brasil",Porto Alegre,RS,90880-001
-23.53646,-46.67466,"Rua Minerva, 535, Perdizes, São Paulo - SP, 05007-032, Brasil",São Paulo,SP,05007-032
-16.69817,-49.23138,"BR-153, Autódromo, Goiânia - GO, Brasil",Goiânia,GO,
-26.93592,-49.06738,"Alameda Doutor Celso Leon Salles, 26, Vila Formosa, Blumenau - SC, 89015-440, Brasil",Blumenau,SC,89015-440
-29.15274,-51.15717,"Panvel, Avenida Ruben Bento Alves, 785, Sagrada Família, Caxias do Sul - RS, 95012-500, Brasil",Caxias do Sul,RS,95012-500
-23.42401,-51.95481,"Rua Santa Joaquina de Vedruna, 2686, Zona 5, Maringá - PR, 87015-150, Brasil",Maringá,PR,87015-150
-23.42386,-51.95495,"Rua Santa Joaquina de Vedruna, 506, Zona 5, Maringá - PR, 87015-150, Brasil",Maringá,PR,87015-150
-23.00017,-43.33165,"BMW, Avenida das Américas, 1690, Barra da Tijuca, Rio de Janeiro - RJ, 22640-101, Brasil",Rio de Janeiro,RJ,22640-101
-18.92673,-48.25914,"Ponto De Carregamento Para Veículos Elétricos, Avenida João Naves de Ávila, 3370, Saraiva, Uberlândia - MG, 38408-144, Brasil",Uberlândia,MG,38408-144
-22.79326,-43.36662,"Rua Nicolau Cheuen, 3993, Centro, São João de Meriti - RJ, 25510-310, Brasil",São João de Meriti,RJ,25510-310
-16.72581,-43.88064,"Composit Filmes, Avenida José Correia Machado, Jardim Parque Morada do Sol, Montes Claros - MG, 39400-116, Brasil",Montes Claros,MG,39400-116
-22.28745,-43.91498,"Rua José Justino de Azevedo, 1105, Conservatória, Valença - RJ, 27600-000, Brasil",Valença,RJ,27600-000
-22.95647,-43.19108,"Rua Mena Barreto, 161, Botafogo, Rio de Janeiro - RJ, 22271-100, Brasil",Rio de Janeiro,RJ,22271-100
-23.56675,-46.65184,"Alameda Santos, 880, Jardim Paulista, São Paulo - SP, 01418-002, Brasil",São Paulo,SP,01418-002
-23.47237,-47.42359,"BMW, Avenida Engenheiro Carlos Reinaldo Mendes, 1600, Sorocaba - SP, 18103-000, Brasil",Sorocaba,SP,18103-000
-30.00099,-51.30806,"Rua Adão Dionísio Neugebauer Bortowiski, Centro, Eldorado do Sul - RS, 92990-000, Brasil",Eldorado do Sul,RS,92990-000
-26.86726,-49.10331,"BR-470, Salto do Norte, Blumenau - SC, Brasil",Blumenau,SC,
-19.96566,-43.9614,"Avenida Barão Homem de Melo, 3382, Estoril, Belo Horizonte - MG, 30494-270, Brasil",Belo Horizonte,MG,30494-270
-30.01165,-51.14799,"Avenida Benno Mentz, 115, Vila Ipiranga, Porto Alegre - RS, 91370-010, Brasil",Porto Alegre,RS,91370-010
-15.80445,-47.96992,"Sia Trecho 2, 2010, SIA - DF, 71200-023, Brasil",SIA,DF,71200-023
-27.59208,-48.57447,"Rua Henrique Boiteux, 558, Estreito, Florianópolis - SC, 88075-060, Brasil",Florianópolis,SC,88075-060
-28.26932,-52.44058,"Avenida Brasil Oeste, 3880, Boqueirão, Passo Fundo - RS, 99025-000, Brasil",Passo Fundo,RS,99025-000
-25.45336,-49.26283,"Rua Desembargador Westphalen, 2447, Parolin, Curitiba - PR, 80220-030, Brasil",Curitiba,PR,80220-030
-22.79458,-43.3665,"Rua Olegário Mariano, 40A, Centro, São João de Meriti - RJ, 25510-350, Brasil",São João de Meriti,RJ,25510-350
-23.54817,-51.45026,"Condor Hipermercados, Avenida Carlos Schmidt, 205, Jardim Apucarana, Apucarana - PR, 86804-350, Brasil",Apucarana,PR,86804-350
-22.88553,-47.06203,"Ponto5, Rua Carolina Florence, Jardim Nossa Senhora Auxiliadora, Campinas - SP, 13073-225, Brasil",Campinas,SP,13073-225
-23.64184,-46.72408,"BMW, Avenida das Nações Unidas, 17771, Santo Amaro, São Paulo - SP, 04795-100, Brasil",São Paulo,SP,04795-100
-23.56089,-46.70529,"Avenida das Nações Unidas, 6787, Alto de Pinheiros, São Paulo - SP, 05425-070, Brasil",São Paulo,SP,05425-070
-22.89943,-47.05488,"Avenida Júlio de Mesquita, 694, Cambuí, Campinas - SP, 13025-061, Brasil",Campinas,SP,13025-061
-23.52369,-46.69349,"Rua Faustolo, 846, Lapa, São Paulo - SP, 05041-000, Brasil",São Paulo,SP,05041-000
-26.91245,-49.05199,"Rua Itajaí, 1373, Vorstadt, Blumenau - SC, 89015-203, Brasil",Blumenau,SC,89015-203
-23.47618,-47.427,"Avenida Rudolf Dafferner, 400, Sorocaba - SP, 18085-005, Brasil",Sorocaba,SP,18085-005
-24.96606,-53.4811,"Avenida Tancredo Neves, 1559, Pioneiros Catarinenses, Cascavel - PR, 85805-000, Brasil",Cascavel,PR,85805-000
-23.59762,-46.62786,"Rua Santa Cruz, 876, Vila Mariana, São Paulo - SP, 04121-000, Brasil",São Paulo,SP,04121-000
-23.94746,-46.32387,"Rua da Constituição, 518, Vila Matias, Santos - SP, 11015-472, Brasil",Santos,SP,11015-472
-15.87005,-47.96253,"Sopi Conjunto a, 23, Núcleo Bandeirante - DF, 71705-521, Brasil",Núcleo Bandeirante,DF,71705-521
-23.95165,-46.32252,"Rua João Guerra, 404, Encruzilhada, Santos - SP, 11015-130, Brasil",Santos,SP,11015-130
-21.21003,-47.80157,"Rua Eugênio Rocha Filho, Subsetor Sul-3, Ribeirão Preto - SP, 14020-640, Brasil",Ribeirão Preto,SP,14020-640
-23.49198,-46.84269,"Alameda Amazonas, 938, Alphaville, Barueri - SP, 06454-070, Brasil",Barueri,SP,06454-070
-23.59705,-46.68803,"Avenida Doutor Cardoso de Melo, 1513, Itaim Bibi, São Paulo - SP, 04548-005, Brasil",São Paulo,SP,04548-005
-23.63554,-46.71857,"Avenida das Nações Unidas, 16565, Santo Amaro, São Paulo - SP, 04794-000, Brasil",São Paulo,SP,04794-000
-22.90473,-47.04651,"Porsche Center Campinas, Avenida Princesa d'Oeste, 1811, Nova Campinas, Campinas - SP, 13025-320, Brasil",Campinas,SP,13025-320
-21.21024,-47.80117,"Porsche Smart Mobility, Avenida Wladimir Meirelles Ferreira, 1586a, Subsetor Sul-4, Ribeirão Preto - SP, 14021-630, Brasil",Ribeirão Preto,SP,14021-630
