lat,lng,formatted_address,city,uf,cep
-22.72535,-47.65325,"Rua Tiradentes, 1174, Centro, Piracicaba - SP, 13400-765, Brasil",Piracicaba,SP,13400-765
-22.89034,-47.03545,"Avenida Doutor Jesuíno Marcondes Machado, 2400, Chácara da Barra, Campinas - SP, 13090-723, Brasil",Campinas,SP,13090-723
-22.90057,-47.06566,"Rua Júlio Frank de Arruda, 227, Botafogo, Campinas - SP, 13020-190, Brasil",Campinas,SP,13020-190
-22.74129,-47.32872,"Rua Rio Branco, 92, Centro, Americana - SP, 13465-030, Brasil",Americana,SP,13465-030
-23.03672,-46.98348,"Avenida dos Imigrantes, 415A, Vinhedo - SP, 13280-000, Brasil",Vinhedo,SP,13280-000
-22.89697,-47.05166,"Rua Maria Monteiro, 830, Cambuí, Campinas - SP, 13025-151, Brasil",Campinas,SP,13025-151
-22.40585,-46.96767,"Avenida Pedro Botesi, 2149, Jardim Silvania, Mogi Mirim - SP, 13806-019, Brasil",Mogi Mirim,SP,13806-019
-24.49587,-47.84365,"Rua Tamekichi Takano, 595, Registro - SP, 11900-000, Brasil",Registro,SP,11900-000
-25.43811,-49.26656,"Bb agência Especializada Mpe, Avenida Sete de Setembro, 40033001, Rebouças, Curitiba - PR, 80230-010, Brasil",Curitiba,PR,80230-010
-25.54449,-49.19894,"Rua Capitão Tobias Pereira da Cruz, 52, São Pedro, São José dos Pinhais - PR, 83005-050, Brasil",São José dos Pinhais,PR,83005-050
-25.40847,-49.21599,"Rua José Fernandes Maldonado, Bairro Alto, Curitiba - PR, 82840-020, Brasil",Curitiba,PR,82840-020
-25.44371,-49.28374,"Avenida Sete de Setembro, 4690, Batel, Curitiba - PR, 80240-000, Brasil",Curitiba,PR,80240-000
-25.42078,-49.26806,"Rua Heitor Stockler de França, 356, Centro Cívico, Curitiba - PR, 80030-030, Brasil",Curitiba,PR,80030-030
-25.36856,-49.26384,"Rua Assis Brasil, 415, Barreirinha, Curitiba - PR, 82220-150, Brasil",Curitiba,PR,82220-150
-25.43814,-49.27541,"Rua Doutor Pedrosa, 151, Centro, Curitiba - PR, 80420-120, Brasil",Curitiba,PR,80420-120
-25.43278,-49.29919,"Rua Padre Anchieta, 2050, Bigorrilho, Curitiba - PR, 80730-001, Brasil",Curitiba,PR,80730-001
-25.443,-49.28195,"Avenida Sete de Setembro, 4484, Batel, Curitiba - PR, 80250-085, Brasil",Curitiba,PR,80250-085
-25.42017,-49.26855,"Espaço Vida Saudável do Renan, Avenida Cândido de Abreu, 526, Centro Cívico, Curitiba - PR, 80030-030, Brasil",Curitiba,PR,80030-030
-23.51691,-46.17907,"Mix Eletrônicos, Rodovia Professor Alfredo Rolim de Moura, 1001, Mogi das Cruzes - SP, 08880-000, Brasil",Mogi das Cruzes,SP,08880-000
-23.95937,-46.32986,"Power2Go, Rua Alexandre Herculano, 197, Gonzaga, Santos - SP, 11050-031, Brasil",Santos,SP,11050-031
-23.66346,-46.5217,"Rua Onze de Junho, 692, Centro, Santo André - SP, 09015-520, Brasil",Santo André,SP,09015-520
-23.58488,-46.6732,"Rua Doutor Renato Paes de Barros, 717, Itaim Bibi, São Paulo - SP, 04530-001, Brasil",São Paulo,SP,04530-001
-23.54724,-46.63343,"Viaduto Boa Vista, 47, Sé, São Paulo - SP, 01014-030, Brasil",São Paulo,SP,01014-030
-23.6146,-46.56912,"Rua Amazonas, 439, Santa Paula, São Caetano do Sul - SP, 09520-060, Brasil",São Caetano do Sul,SP,09520-060
-23.62175,-45.41447,"C M Serviços Contabeis, Avenida Frei Pacífico Wagner, 163, Centro, Caraguatatuba - SP, 11660-280, Brasil",Caraguatatuba,SP,11660-280
-23.64444,-46.7005,"Avenida Adolfo Pinheiro, 1029, Santo Amaro, São Paulo - SP, 04734-002, Brasil",São Paulo,SP,04734-002
-23.50616,-47.45842,"Máxima Automóveis, Rua Raimundo Corrêa, Vila Marina Dias, Sorocaba - SP, 18035-265, Brasil",Sorocaba,SP,18035-265
-25.10325,-50.15891,"10 Andar Torre Maggiore, Rua Nestor Guimarães, Estrela, Ponta Grossa - PR, 84040-130, Brasil",Ponta Grossa,PR,84040-130
-22.11526,-51.40016,"Rua Claudionor Sandoval, 741, Jardim Paulista, Presidente Prudente - SP, 19023-200, Brasil",Presidente Prudente,SP,19023-200
-23.33108,-51.1778,"Avenida Ayrton Senna da Silva, 600, Palhano, Londrina - PR, 86050-460, Brasil",Londrina,PR,86050-460
-26.40786,-50.13989,"Rua Leoberto Leal, 440, Papanduva - SC, 89370-000, Brasil",Papanduva,SC,89370-000
-26.2285,-51.08983,"Rua Professora Amazilia, 69, União da Vitória - PR, 84600-285, Brasil",União da Vitória,PR,84600-285
-25.87483,-50.38517,"Rua David de Paula e Silva, 687, São Mateus do Sul - PR, 83900-126, Brasil",São Mateus do Sul,PR,83900-126
-25.43186,-49.26971,"Rua Marechal Deodoro, 254, Centro, Curitiba - PR, 80020-320, Brasil",Curitiba,PR,80020-320
-25.38773,-51.46199,"Avenida Manoel Ribas, 2028, Alto da XV, Guarapuava - PR, 85010-180, Brasil",Guarapuava,PR,85010-180
-23.58265,-46.68237,"Rua Pedroso Alvarenga, 1254, Itaim Bibi, São Paulo - SP, 04531-012, Brasil",São Paulo,SP,04531-012
-23.54622,-46.63585,"Chesse Cake, Rua Líbero Badaró, 398, Sé, São Paulo - SP, 01008-000, Brasil",São Paulo,SP,01008-000
-23.19104,-46.88246,"Rua Barão de Jundiaí, 397, Centro, Jundiaí - SP, 13201-010, Brasil",Jundiaí,SP,13201-010
-22.95062,-47.30681,"Rua Visconde do Rio Branco, 11A, Monte Mor - SP, 13190-000, Brasil",Monte Mor,SP,13190-000
-22.73039,-47.64032,"Rua Quinze de Novembro, 1803, Cidade Alta, Piracicaba - SP, 13417-100, Brasil",Piracicaba,SP,13417-100
-22.56077,-47.41709,"Rua Sebastião Monteiro dos Santos, 354, Jardim Nova Itália, Limeira - SP, 13484-329, Brasil",Limeira,SP,13484-329
-23.08476,-47.18417,"Avenida Presidente Vargas, 3235, Indaiatuba - SP, 13338-705, Brasil",Indaiatuba,SP,13338-705
-27.22632,-52.02992,"Gênesis Informática, Rua Romano Anselmo Fontana, 839, Centro, Concórdia - SC, 89700-000, Brasil",Concórdia,SC,89700-000
-27.63946,-52.26913,"Rua Pedro Álvares Cabral, 574, Centro, Erechim - RS, 99700-248, Brasil",Erechim,RS,99700-248
-27.23556,-52.03725,"Rua Santa Catarina, 864, Nazaré, Concórdia - SC, 89707-024, Brasil",Concórdia,SC,89707-024
-28.24775,-52.40644,"Rua Thomaz Gonzaga, 1, Vila Fátima, Passo Fundo - RS, 99020-170, Brasil",Passo Fundo,RS,99020-170
-28.26272,-52.41248,"Rua Teixeira Soares, 1117, Centro, Passo Fundo - RS, 99010-080, Brasil",Passo Fundo,RS,99010-080
-28.26384,-52.40775,"Rua Independência, 829, Centro, Passo Fundo - RS, 99010-041, Brasil",Passo Fundo,RS,99010-041
-27.15885,-52.31592,"Rua Herculano Hércules Zanuzzo, 500, Seara - SC, 89770-000, Brasil",Seara,SC,89770-000
-28.2645,-52.41589,"Avenida Brasil Oeste, 1261, Centro, Passo Fundo - RS, 99025-003, Brasil",Passo Fundo,RS,99025-003
-28.25524,-52.39894,"Rua Antônio Araújo, 560, Centro, Passo Fundo - RS, 99010-220, Brasil",Passo Fundo,RS,99010-220
-27.40274,-51.22881,"Rua Coronel Farrapo, 555, Centro, Campos Novos - SC, 89620-000, Brasil",Campos Novos,SC,89620-000
-28.26566,-52.4053,"Servilar, Avenida Sete de Setembro, Centro, Passo Fundo - RS, 99010-121, Brasil",Passo Fundo,RS,99010-121
-28.26394,-52.41481,"Avenida Brasil Oeste, 1111, Centro, Passo Fundo - RS, 99025-003, Brasil",Passo Fundo,RS,99025-003
-28.26539,-52.40343,"Avenida Sete de Setembro, 1055, Centro, Passo Fundo - RS, 83649-600, Brasil",Passo Fundo,RS,83649-600
-28.56269,-51.97366,"Rua Barão do Rio Branco, 120, Casca - RS, 99260-000, Brasil",Casca,RS,99260-000
-29.16874,-51.19336,"Avenida Itália, 433, São Pelegrino, Caxias do Sul - RS, 95010-040, Brasil",Caxias do Sul,RS,95010-040
-28.26532,-52.40211,"Avenida Sete de Setembro, 185, Centro, Passo Fundo - RS, 99010-121, Brasil",Passo Fundo,RS,99010-121
-28.5071,-50.93701,"Rua Inácia Vieira, 403, Vacaria - RS, 95200-019, Brasil",Vacaria,RS,95200-019
-29.1668,-51.18869,"Rua Feijó Júnior, 583, São Pelegrino, Caxias do Sul - RS, 95034-160, Brasil",Caxias do Sul,RS,95034-160
-25.4303,-49.26626,"Rua Marechal Deodoro, 630, Centro, Curitiba - PR, 80010-010, Brasil",Curitiba,PR,80010-010
-25.4581,-49.27747,"Rua Otávio Francisco Dias, 542, Água Verde, Curitiba - PR, 80620-310, Brasil",Curitiba,PR,80620-310
-25.43346,-49.28046,"Alameda Doutor Carlos de Carvalho, 555, Centro, Curitiba - PR, 80430-180, Brasil",Curitiba,PR,80430-180
-25.4108,-49.25545,"Rua Bom Jesus, 150, Juveve, Curitiba - PR, 80035-010, Brasil",Curitiba,PR,80035-010
-26.28475,-48.85658,"Rua Orleans, 1005, América, Joinville - SC, 89204-580, Brasil",Joinville,SC,89204-580
-25.47432,-49.27336,"Avenida Presidente Wenceslau Bráz, 1902, Guaíra, Curitiba - PR, 81010-000, Brasil",Curitiba,PR,81010-000
-25.43711,-49.3291,"Basesul Empreendimentos, Rua Grã Nicco, Mossungue, Curitiba - PR, 81200-200, Brasil",Curitiba,PR,81200-200
-23.58598,-46.68299,"Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo - SP, 04538-133, Brasil",São Paulo,SP,04538-133
