linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
313;;;endereco;Rua Izamira Pinto Santana, 499, Porto Novo, Caraguatatuba - SP, 11667-360, Brasil;Rua Izamira Pinto Santana 499 Caraguatatuba SP 11667360 Brazil;Caraguatatuba;SP;11667360;-23.69291;-45.43806;-23.69291;-45.43806;Porto Novo;;
314;;;endereco;Tim Celular S/A., Rua Artista Bittencourt, 30, Centro, Florianópolis - SC, 88020-060, Brasil;Rua Artista Bittencourt 30 Florianopolis SC 88020060 Brazil;Florianópolis;SC;88020060;-27.59553;-48.548;-27.59553;-48.548;Centro;;
315;;;endereco;Rua Maria Francisca Pereira, 1997, Rosana - SP, 19273-000, Brasil;Rua Maria Francisca Pereira 1997 Rosana SP 19273000 Brazil;Rosana;SP;19273000;-22.57534;-53.05738;-22.57534;-53.05738;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
316;;;endereco;Rodovia Prefeito Casimiro Teixeira, Iguape - SP, 11920-000, Brasil;Rodovia Prefeito Casimiro Teixeira Iguape SP 11920000 Brazil;Iguape;SP;11920000;-24.69563;-47.57083;-24.69563;-47.57083;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
317;;;endereco;Rua Joaquim Lopes, Porto Rico - PR, 87950-000, Brasil;Rua Joaquim Lopes Porto Rico PR 87950000 Brazil;Porto Rico;PR;87950000;-22.77131;-53.26617;-22.77131;-53.26617;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
318;;;endereco;Estrada da Cumbica, 422, Jardim Ângela, São Paulo - SP, 04947-000, Brasil;Estrada da Cumbica 422 Sao Paulo SP 04947000 Brazil;São Paulo;SP;04947000;-23.72016;-46.75635;-23.72016;-46.75635;Jardim Ângela;ALTO;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
319;;;endereco;Avenida Eurico Gaspar Dutra, 40, Tabatinga, Caraguatatuba - SP, 11679-200, Brasil;Avenida Eurico Gaspar Dutra 40 Caraguatatuba SP 11679200 Brazil;Caraguatatuba;SP;11679200;-23.57285;-45.27481;-23.57285;-45.27481;Tabatinga;;
320;;;endereco;Avenida Paraná, 556, São Pedro do Paraná - PR, 87955-000, Brasil;Avenida Parana 556 Sao Pedro do Parana PR 87955000 Brazil;São Pedro do Paraná;PR;87955000;-22.82417;-53.22473;-22.82417;-53.22473;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
321;;;endereco;Rua dos Fernandes, 287, Natividade da Serra - SP, 12180-000, Brasil;Rua dos Fernandes 287 Natividade da Serra SP 12180000 Brazil;Natividade da Serra;SP;12180000;-23.37939;-45.44371;-23.37939;-45.44371;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
322;;;endereco;Rua Aristides de Oliveira, 177, Bockmann, Paranaguá - PR, 83203-695, Brasil;Rua Aristides de Oliveira 177 Paranagua PR 83203695 Brazil;Paranaguá;PR;83203695;-25.51679;-48.52269;-25.51679;-48.52269;Bockmann;;
323;;;endereco;Avenida Governador Celso Ramos, 1345, Porto Belo - SC, 88210-000, Brasil;Avenida Governador Celso Ramos 1345 Porto Belo SC 88210000 Brazil;Porto Belo;SC;88210000;-27.16142;-48.5794;-27.16142;-48.5794;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
324;;;endereco;Colégio Aplacição ULBRA, Avenida Beira Rio, Itumbiara - GO, 75524-272, Brasil;Avenida Beira Rio Itumbiara GO 75524272 Brazil;Itumbiara;GO;75524272;-18.41336;-49.20238;-18.41336;-49.20238;;ALTO;sem numero de porta
325;;;endereco;Rua Joaquim Lopes, 876, Porto Rico - PR, 87950-000, Brasil;Rua Joaquim Lopes 876 Porto Rico PR 87950000 Brazil;Porto Rico;PR;87950000;-22.77132;-53.26402;-22.77132;-53.26402;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
326;;;endereco;Rua Tijucas, 63, Balneário Piçarras - SC, 88380-000, Brasil;Rua Tijucas 63 Balneario Picarras SC 88380000 Brazil;Balneário Piçarras;SC;88380000;-26.776;-48.67272;-26.776;-48.67272;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
327;;;endereco;Rua Osório Fernandes de Macedo, 62, Da Barra, Balneário Camboriú - SC, 88332-075, Brasil;Rua Osorio Fernandes de Macedo 62 Balneario Camboriu SC 88332075 Brazil;Balneário Camboriú;SC;88332075;-27.00964;-48.61296;-27.00964;-48.61296;Da Barra;;
328;;;endereco;Avenida Perimetral, 340, Fortaleza, Rio Pardo - RS, 96640-000, Brasil;Avenida Perimetral 340 Rio Pardo RS 96640000 Brazil;Rio Pardo;RS;96640000;-29.99423;-52.37889;-29.99423;-52.37889;Fortaleza;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
329;;;endereco;Rua Aurora, 22, Jardim Iate Clube, Balneário Camboriú - SC, 88337-225, Brasil;Rua Aurora 22 Balneario Camboriu SC 88337225 Brazil;Balneário Camboriú;SC;88337225;-27.01514;-48.63231;-27.01514;-48.63231;Jardim Iate Clube;;
330;;;endereco;Rua Rodrigo, 245, Rifaina - SP, 14490-000, Brasil;Rua Rodrigo 245 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08097;-47.42935;-20.08097;-47.42935;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
331;;;endereco;Gipsy Garden, Golfe, Armação dos Búzios - RJ, 28950-000, Brasil;Gipsy Garden Golfe Armacao dos Buzios RJ 28950000 Brazil;Armação dos Búzios;RJ;28950000;-22.78297;-41.96241;-22.78297;-41.96241;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
332;;;endereco;Rua Vinte e Seis, 129, Itá - SC, 89760-000, Brasil;Rua Vinte e Seis 129 Ita SC 89760000 Brazil;Itá;SC;89760000;-27.27464;-52.33938;-27.27464;-52.33938;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
333;;;endereco;Avenida Celso Romano de Oliveira, Porto Rico - PR, 87950-000, Brasil;Avenida Celso Romano de Oliveira Porto Rico PR 87950000 Brazil;Porto Rico;PR;87950000;-22.77131;-53.26851;-22.77131;-53.26851;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
334;;;endereco;Rua Amadeu Prianti Chaves, 40, Igaratá - SP, 12350-000, Brasil;Rua Amadeu Prianti Chaves 40 Igarata SP 12350000 Brazil;Igaratá;SP;12350000;-23.20527;-46.15614;-23.20527;-46.15614;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
335;;;endereco;Rua Ilhota, 1521, Itapema do Norte, Itapoá - SC, 89249-000, Brasil;Rua Ilhota 1521 Itapoa SC 89249000 Brazil;Itapoá;SC;89249000;-26.07305;-48.60377;-26.07305;-48.60377;Itapema do Norte;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
336;;;endereco;Rua Tijuana, 2415, Ilha Comprida - SP, 11925-000, Brasil;Rua Tijuana 2415 Ilha Comprida SP 11925000 Brazil;Ilha Comprida;SP;11925000;-24.72923;-47.56063;-24.72923;-47.56063;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
337;;;endereco;Rua Hespanhol, 522, Passo de Torres - SC, 88980-000, Brasil;Rua Hespanhol 522 Passo de Torres SC 88980000 Brazil;Passo de Torres;SC;88980000;-29.3207;-49.72406;-29.3207;-49.72406;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
338;;;endereco;Rua Coronel Carvalho, 9, Centro, Angra dos Reis - RJ, 23900-315, Brasil;Rua Coronel Carvalho 9 Angra dos Reis RJ 23900315 Brazil;Angra dos Reis;RJ;23900315;-23.00582;-44.3157;-23.00582;-44.3157;Centro;;
339;;;endereco;Rua Antônio Bento Peixoto, 744, Miguelópolis - SP, 14530-000, Brasil;Rua Antonio Bento Peixoto 744 Miguelopolis SP 14530000 Brazil;Miguelópolis;SP;14530000;-20.17986;-48.03109;-20.17986;-48.03109;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
340;;;endereco;Rua Pirapua, 443, Pontal do Norte, Itapoá - SC, 89249-000, Brasil;Rua Pirapua 443 Itapoa SC 89249000 Brazil;Itapoá;SC;89249000;-26.17104;-48.60093;-26.17104;-48.60093;Pontal do Norte;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
341;;;endereco;Rua Peixe Vivo, 155, Socorro, São Paulo - SP, 04772-100, Brasil;Rua Peixe Vivo 155 Sao Paulo SP 04772100 Brazil;São Paulo;SP;04772100;-23.69269;-46.71563;-23.69269;-46.71563;Socorro;;
342;;;endereco;Avenida Governador Celso Ramos, 2825, Porto Belo - SC, 88210-000, Brasil;Avenida Governador Celso Ramos 2825 Porto Belo SC 88210000 Brazil;Porto Belo;SC;88210000;-27.15307;-48.53966;-27.15307;-48.53966;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
343;;;endereco;Rua Urcezino Ferreira, 706, Baixio, Itanhaém - SP, 11740-000, Brasil;Rua Urcezino Ferreira 706 Itanhaem SP 11740000 Brazil;Itanhaém;SP;11740000;-24.18759;-46.79652;-24.18759;-46.79652;Baixio;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
344;;;endereco;Rua Wilson Rodrigues de Oliveira, 522, Ribeirão Claro - PR, 86410-000, Brasil;Rua Wilson Rodrigues de Oliveira 522 Ribeirao Claro PR 86410000 Brazil;Ribeirão Claro;PR;86410000;-23.2008;-49.75575;-23.2008;-49.75575;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
345;;;endereco;PR-412, Pontal do Paraná - PR, 83255-000, Brasil;PR 412 Pontal do Parana PR 83255000 Brazil;Pontal do Paraná;PR;83255000;-25.69724;-48.47591;-25.69724;-48.47591;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
346;;;endereco;Avenida Dois, 18, Itirapina - SP, 13530-000, Brasil;Avenida Dois 18 Itirapina SP 13530000 Brazil;Itirapina;SP;13530000;-22.25673;-47.81728;-22.25673;-47.81728;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
347;;;endereco;Rua Rio Claro, Porto São José, São Pedro do Paraná - PR, 87957-000, Brasil;Rua Rio Claro Porto Sao Jose Sao Pedro do Parana PR 87957000 Brazil;São Pedro do Paraná;PR;87957000;-22.71972;-53.17172;-22.71972;-53.17172;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
348;;;endereco;Rua Fortunato Campante, 1806, Paulicéia - SP, 17990-000, Brasil;Rua Fortunato Campante 1806 Pauliceia SP 17990000 Brazil;Paulicéia;SP;17990000;-21.31574;-51.83241;-21.31574;-51.83241;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
349;;;endereco;Rua João Manoel de Oliveira, 250, Tabatinga, Caraguatatuba - SP, 11679-350, Brasil;Rua Joao Manoel de Oliveira 250 Caraguatatuba SP 11679350 Brazil;Caraguatatuba;SP;11679350;-23.57726;-45.27572;-23.57726;-45.27572;Tabatinga;;
350;;;endereco;Rua Benedito Marcos de Souza, 134, Porto Novo, Caraguatatuba - SP, 11669-450, Brasil;Rua Benedito Marcos de Souza 134 Caraguatatuba SP 11669450 Brazil;Caraguatatuba;SP;11669450;-23.69333;-45.44088;-23.69333;-45.44088;Porto Novo;;
351;;;endereco;Rua Marquês de Barbacena, 129, Verolme, Angra dos Reis - RJ, 23914-370, Brasil;Rua Marques de Barbacena 129 Angra dos Reis RJ 23914370 Brazil;Angra dos Reis;RJ;23914370;-23.00338;-44.23676;-23.00338;-44.23676;Verolme;;
352;;;endereco;Estrada Vereador Benedito Adelino, 21, Vila Velha, Angra dos Reis - RJ, 23909-400, Brasil;Estrada Vereador Benedito Adelino 21 Angra dos Reis RJ 23909400 Brazil;Angra dos Reis;RJ;23909400;-23.02331;-44.35794;-23.02331;-44.35794;Vila Velha;ALTO;endereco de rodovia (57-67% falharam)
353;;;endereco;Avenida Iguaçu, 809, Nova Prata do Iguaçu - PR, 85685-000, Brasil;Avenida Iguacu 809 Nova Prata do Iguacu PR 85685000 Brazil;Nova Prata do Iguaçu;PR;85685000;-25.63443;-53.34557;-25.63443;-53.34557;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
354;;;endereco;Rua Vereador Luiz Benedito, 120, Santa Isabel - SP, 07500-000, Brasil;Rua Vereador Luiz Benedito 120 Santa Isabel SP 07500000 Brazil;Santa Isabel;SP;07500000;-23.31775;-46.22413;-23.31775;-46.22413;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
355;;;endereco;Avenida Iguaçu, 833, São Miguel do Iguaçu - PR, 85877-000, Brasil;Avenida Iguacu 833 Sao Miguel do Iguacu PR 85877000 Brazil;São Miguel do Iguaçu;PR;85877000;-25.34967;-54.2406;-25.34967;-54.2406;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
356;;;endereco;Avenida Beira Rio, 346, Porto Rico - PR, 87950-000, Brasil;Avenida Beira Rio 346 Porto Rico PR 87950000 Brazil;Porto Rico;PR;87950000;-22.76928;-53.26743;-22.76928;-53.26743;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
357;;;endereco;PR-412, Pontal do Paraná - PR, 83255-000, Brasil;PR 412 Pontal do Parana PR 83255000 Brazil;Pontal do Paraná;PR;83255000;-25.69724;-48.47591;-25.69724;-48.47591;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
358;;;endereco;Rua Nunes Viveiros, 121, Centro, Bertioga - SP, 11250-045, Brasil;Rua Nunes Viveiros 121 Bertioga SP 11250045 Brazil;Bertioga;SP;11250045;-23.85434;-46.14174;-23.85434;-46.14174;Centro;;
359;;;endereco;Rua Marte, 473, Capitólio - MG, 37930-000, Brasil;Rua Marte 473 Capitolio MG 37930000 Brazil;Capitólio;MG;37930000;-20.63424;-46.00118;-20.63424;-46.00118;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
360;;;endereco;Rua do Barrigudinho, Bracuí, Angra dos Reis - RJ, 23943-120, Brasil;Rua do Barrigudinho Bracui Angra dos Reis RJ 23943120 Brazil;Angra dos Reis;RJ;23943120;-22.953;-44.39367;-22.953;-44.39367;;ALTO;sem numero de porta
362;;;endereco;Rua Tubarão, 308, Balneário Piçarras - SC, 88380-000, Brasil;Rua Tubarao 308 Balneario Picarras SC 88380000 Brazil;Balneário Piçarras;SC;88380000;-26.77492;-48.67114;-26.77492;-48.67114;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
363;;;endereco;Rua João Lourenço, 250, Moema, São Paulo - SP, 04508-030, Brasil;Rua Joao Lourenco 250 Sao Paulo SP 04508030 Brazil;São Paulo;SP;04508030;-23.59104;-46.66692;-23.59104;-46.66692;Moema;;
364;;;endereco;Chácara do Tiê, Joanópolis - SP, 12980-000, Brasil;Chacara do Tie Joanopolis SP 12980000 Brazil;Joanópolis;SP;12980000;-22.95645;-46.39195;-22.95645;-46.39195;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
365;;;endereco;Shell, Rodovia José Henrique Rupp, São Jorge d'Oeste - PR, 85575-000, Brasil;Rodovia Jose Henrique Rupp Sao Jorge d Oeste PR 85575000 Brazil;São Jorge d'Oeste;PR;85575000;-25.71059;-52.91918;-25.71059;-52.91918;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
366;;;endereco;Rodovia Ariovaldo de Almeida Viana, Guarujá - SP, Brasil;Rodovia Ariovaldo de Almeida Viana Guaruja SP Brazil;Guarujá;SP;;-23.92779;-46.20859;-23.92779;-46.20859;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
367;;;endereco;Avenida Jair Leite, 781, Pimenta - MG, 35585-000, Brasil;Avenida Jair Leite 781 Pimenta MG 35585000 Brazil;Pimenta;MG;35585000;-20.4832;-45.80524;-20.4832;-45.80524;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
368;;;endereco;Rua da Paz, 1709, Santo Amaro, São Paulo - SP, 04713-002, Brasil;Rua da Paz 1709 Sao Paulo SP 04713002 Brazil;São Paulo;SP;04713002;-23.62808;-46.70451;-23.62808;-46.70451;Santo Amaro;;
369;;;endereco;Avenida Jaraguá do Sul, 251, Balneário Barra do Sul - SC, 89247-000, Brasil;Avenida Jaragua do Sul 251 Balneario Barra do Sul SC 89247000 Brazil;Balneário Barra do Sul;SC;89247000;-26.4553;-48.6138;-26.4553;-48.6138;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
370;;;endereco;Rua Catorze, 127, Mirante da Orla, Caraguatatuba - SP, 11666-080, Brasil;Rua Catorze 127 Caraguatatuba SP 11666080 Brazil;Caraguatatuba;SP;11666080;-23.59431;-45.36513;-23.59431;-45.36513;Mirante da Orla;;
371;;;endereco;Avenida Coronel Gallotti, 749, Tijucas - SC, 88200-340, Brasil;Avenida Coronel Gallotti 749 Tijucas SC 88200340 Brazil;Tijucas;SC;88200340;-27.24241;-48.62334;-27.24241;-48.62334;;;
372;;;endereco;Rua Garça, 138, Folha Seca, Ubatuba - SP, 11680-000, Brasil;Rua Garca 138 Ubatuba SP 11680000 Brazil;Ubatuba;SP;11680000;-23.48618;-45.1564;-23.48618;-45.1564;Folha Seca;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
373;;;endereco;Avenida Principal, 1189, Indaiá, Bertioga - SP, 11250-000, Brasil;Avenida Principal 1189 Bertioga SP 11250000 Brazil;Bertioga;SP;11250000;-23.80095;-46.04717;-23.80095;-46.04717;Indaiá;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
374;;;endereco;Rua Pescador, 1150, Arquipélago, Porto Alegre - RS, Brasil;Rua Pescador 1150 Porto Alegre RS Brazil;Porto Alegre;RS;;-29.98609;-51.2515;-29.98609;-51.2515;Arquipélago;;
375;;;endereco;Rua Josué de Paula, 1550, Rifaina - SP, 14490-000, Brasil;Rua Josue de Paula 1550 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08889;-47.4202;-20.08889;-47.4202;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
376;;;endereco;Rua Vinte e Quatro de Julho, 867, Buriti Alegre - GO, 75660-000, Brasil;Rua Vinte e Quatro de Julho 867 Buriti Alegre GO 75660000 Brazil;Buriti Alegre;GO;75660000;-18.13825;-49.04087;-18.13825;-49.04087;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
377;;;endereco;Avenida José Herculano, 7311, Balneário Acapulco, Caraguatatuba - SP, 11667-000, Brasil;Avenida Jose Herculano 7311 Caraguatatuba SP 11667000 Brazil;Caraguatatuba;SP;11667000;-23.69788;-45.43951;-23.69788;-45.43951;Balneário Acapulco;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
378;;;endereco;Avenida Pedro Ometto, Barra Bonita - SP, 17340-001, Brasil;Avenida Pedro Ometto Barra Bonita SP 17340001 Brazil;Barra Bonita;SP;17340001;-22.49809;-48.56068;-22.49809;-48.56068;;ALTO;sem numero de porta
379;;;endereco;Evolution Language, Avenida Rio Branco, Indaiá, Caraguatatuba - SP, 11665-600, Brasil;Avenida Rio Branco Indaia Caraguatatuba SP 11665600 Brazil;Caraguatatuba;SP;11665600;-23.63068;-45.42658;-23.63068;-45.42658;;ALTO;sem numero de porta
380;;;endereco;Rua Santo Amaro, 1717, São Francisco de Assis, Camboriú - SC, 88340-680, Brasil;Rua Santo Amaro 1717 Camboriu SC 88340680 Brazil;Camboriú;SC;88340680;-27.01681;-48.63109;-27.01681;-48.63109;São Francisco de Assis;;
381;;;endereco;Cantinho do Faninho, Avenida Vicente de Carvalho, Centro, Bertioga - SP, 11250-045, Brasil;Avenida Vicente de Carvalho Centro Bertioga SP 11250045 Brazil;Bertioga;SP;11250045;-23.85459;-46.13696;-23.85459;-46.13696;;ALTO;sem numero de porta
382;;;endereco;Rua Benjamin Constant, 763, Centro Histórico, Paranaguá - PR, 83203-190, Brasil;Rua Benjamin Constant 763 Paranagua PR 83203190 Brazil;Paranaguá;PR;83203190;-25.5176;-48.50254;-25.5176;-48.50254;Centro Histórico;;
383;;;endereco;PR-412, Pontal do Paraná - PR, 83255-000, Brasil;PR 412 Pontal do Parana PR 83255000 Brazil;Pontal do Paraná;PR;83255000;-25.69724;-48.47591;-25.69724;-48.47591;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
384;;;endereco;Rua Alegrete, Imbé - RS, 95625-000, Brasil;Rua Alegrete Imbe RS 95625000 Brazil;Imbé;RS;95625000;-29.97594;-50.12755;-29.97594;-50.12755;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
385;;;endereco;Rua Coronel Luiz da Silva Batista, 880, Subsetor Sul-3, Ribeirão Preto - SP, 14020-570, Brasil;Rua Coronel Luiz da Silva Batista 880 Ribeirao Preto SP 14020570 Brazil;Ribeirão Preto;SP;14020570;-21.20695;-47.80668;-21.20695;-47.80668;Subsetor Sul-3;;
386;;;endereco;Rua Vinte e Quatro de Julho, 867, Buriti Alegre - GO, 75660-000, Brasil;Rua Vinte e Quatro de Julho 867 Buriti Alegre GO 75660000 Brazil;Buriti Alegre;GO;75660000;-18.13825;-49.04087;-18.13825;-49.04087;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
387;;;endereco;Rua Dom Afonso, 203, Vila Real, Balneário Camboriú - SC, 88337-070, Brasil;Rua Dom Afonso 203 Balneario Camboriu SC 88337070 Brazil;Balneário Camboriú;SC;88337070;-27.00773;-48.62386;-27.00773;-48.62386;Vila Real;;
388;;;endereco;Rua Marechal Deodoro, 211, Mangueirinha - PR, 85540-000, Brasil;Rua Marechal Deodoro 211 Mangueirinha PR 85540000 Brazil;Mangueirinha;PR;85540000;-25.9427;-52.1747;-25.9427;-52.1747;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
389;;;endereco;Rua Capitão Rufino, 251, Itumbiara - GO, 75522-220, Brasil;Rua Capitao Rufino 251 Itumbiara GO 75522220 Brazil;Itumbiara;GO;75522220;-18.41316;-49.19841;-18.41316;-49.19841;;;
390;;;endereco;Rua Urcezino Ferreira, 706, Baixio, Itanhaém - SP, 11740-000, Brasil;Rua Urcezino Ferreira 706 Itanhaem SP 11740000 Brazil;Itanhaém;SP;11740000;-24.18759;-46.79652;-24.18759;-46.79652;Baixio;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
391;;;endereco;Avenida Luiz Alberto Zanoni, 77, Guarujá - SP, 11420-720, Brasil;Avenida Luiz Alberto Zanoni 77 Guaruja SP 11420720 Brazil;Guarujá;SP;11420720;-24.00402;-46.29261;-24.00402;-46.29261;;;
392;;;endereco;PR-412, Pontal do Paraná - PR, 83255-000, Brasil;PR 412 Pontal do Parana PR 83255000 Brazil;Pontal do Paraná;PR;83255000;-25.69724;-48.47591;-25.69724;-48.47591;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
393;;;endereco;Rua das Flores, 1935, Praia do Meio, Palhoça - SC, 88139-250, Brasil;Rua das Flores 1935 Palhoca SC 88139250 Brazil;Palhoça;SC;88139250;-27.86703;-48.60412;-27.86703;-48.60412;Praia do Meio;;
394;;;endereco;Rua Floresta, 985, Chácara da Saudade, Paraty - RJ, 23970-000, Brasil;Rua Floresta 985 Paraty RJ 23970000 Brazil;Paraty;RJ;23970000;-23.22011;-44.72058;-23.22011;-44.72058;Chácara da Saudade;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
395;;;endereco;Rua Calixto Jorge, 381, Rifaina - SP, 14490-000, Brasil;Rua Calixto Jorge 381 Rifaina SP 14490000 Brazil;Rifaina;SP;14490000;-20.08193;-47.42016;-20.08193;-47.42016;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
396;;;endereco;Rua Blandina Steiner Beckhauser, 922, Do Ubatuba, São Francisco do Sul - SC, 89240-000, Brasil;Rua Blandina Steiner Beckhauser 922 Sao Francisco do Sul SC 89240000 Brazil;São Francisco do Sul;SC;89240000;-26.18605;-48.56915;-26.18605;-48.56915;Do Ubatuba;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
397;;;endereco;Avenida Damião Botelho de Souza, 1310, Guaratuba - PR, 83280-000, Brasil;Avenida Damiao Botelho de Souza 1310 Guaratuba PR 83280000 Brazil;Guaratuba;PR;83280000;-25.87971;-48.62114;-25.87971;-48.62114;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
398;;;endereco;Estrada Henrique Rosa, 445, Cinco, São Bernardo do Campo - SP, 09831-500, Brasil;Estrada Henrique Rosa 445 Sao Bernardo do Campo SP 09831500 Brazil;São Bernardo do Campo;SP;09831500;-23.79139;-46.54853;-23.79139;-46.54853;Cinco;ALTO;endereco de rodovia (57-67% falharam)
399;;;endereco;Rua Dom Sebastião, 740, Vila Real, Balneário Camboriú - SC, 88337-110, Brasil;Rua Dom Sebastiao 740 Balneario Camboriu SC 88337110 Brazil;Balneário Camboriú;SC;88337110;-27.01139;-48.62848;-27.01139;-48.62848;Vila Real;;
400;;;endereco;Rua Portugal, 67, Do Ubatuba, São Francisco do Sul - SC, 89240-000, Brasil;Rua Portugal 67 Sao Francisco do Sul SC 89240000 Brazil;São Francisco do Sul;SC;89240000;-26.1887;-48.57124;-26.1887;-48.57124;Do Ubatuba;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
401;;;endereco;Rua Humberto Campos, 15, Parque Estrela Dalva I, Luziânia - GO, 72804-150, Brasil;Rua Humberto Campos 15 Luziania GO 72804150 Brazil;Luziânia;GO;72804150;-16.25273;-47.92598;-16.25273;-47.92598;Parque Estrela Dalva I;;
402;;;endereco;Rua dos Jambolões, 490, Parque Eldorado 2, Eldorado do Sul - RS, 92990-000, Brasil;Rua dos Jamboloes 490 Eldorado do Sul RS 92990000 Brazil;Eldorado do Sul;RS;92990000;-30.1115;-51.63078;-30.1115;-51.63078;Parque Eldorado 2;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
403;;;endereco;Avenida da Praia, 1003, Toninhas, Ubatuba - SP, 11687-190, Brasil;Avenida da Praia 1003 Ubatuba SP 11687190 Brazil;Ubatuba;SP;11687190;-23.48964;-45.07467;-23.48964;-45.07467;Toninhas;;
404;;;endereco;Rua M. T. da Conceição, 23, Nazaré Paulista - SP, 12960-000, Brasil;Rua M T da Conceicao 23 Nazare Paulista SP 12960000 Brazil;Nazaré Paulista;SP;12960000;-23.18159;-46.39787;-23.18159;-46.39787;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
405;;;endereco;Estrada Timbé, 10283, Joinville - SC, 89226-500, Brasil;Estrada Timbe 10283 Joinville SC 89226500 Brazil;Joinville;SC;89226500;-26.20768;-48.80147;-26.20768;-48.80147;;ALTO;endereco de rodovia (57-67% falharam)
406;;;endereco;Rua Dom Francisco, 110, Vila Real, Balneário Camboriú - SC, 88337-090, Brasil;Rua Dom Francisco 110 Balneario Camboriu SC 88337090 Brazil;Balneário Camboriú;SC;88337090;-27.01209;-48.62728;-27.01209;-48.62728;Vila Real;;
407;;;endereco;Marina da Conga, Rua dos Pescadores, 1650, Arquipélago, Porto Alegre - RS, 90090-170, Brasil;Rua dos Pescadores 1650 Porto Alegre RS 90090170 Brazil;Porto Alegre;RS;90090170;-30.0054;-51.2585;-30.0054;-51.2585;Arquipélago;;
