-23.202421,-46.891933,0.3
-22.720101,-47.347512,0.3
-23.564759,-46.619613,0.3
-22.893912,-47.064171,0.3
-22.96968,-47.012267,0.3
-22.753372,-47.361012,0.3
-23.192054,-46.90352,0.3
-23.183245,-46.892781,0.3
-23.188978,-46.902042,0.3
-22.901934,-47.06042,0.3
-22.85363,-47.228028,0.3
-22.342429,-49.068007,0.3
-23.255659,-47.298462,0.3
-25.446363,-49.290421,0.3
-25.420068,-49.282646,0.3
-23.324146,-51.167282,0.3
-25.411007,-49.255511,0.3
-25.442138,-49.288025,0.3
-25.44903,-49.288512,0.3
-21.784485,-48.197584,0.3
-23.940744,-46.335994,0.3
-23.583287,-46.671137,0.3
-23.596649,-46.686905,0.3
-23.545765,-46.633197,0.3
-23.577525,-46.686842,0.3
-23.590184,-46.682061,0.3
-23.569441,-46.691219,0.3
-23.59219,-46.689043,0.3
-23.593037,-46.686717,0.3
-23.588414,-46.682214,0.3
-23.580118,-46.640182,0.3
-23.623699,-46.703368,0.3
-22.907452,-47.05777,0.3
-23.087147,-47.199259,0.3
-22.424376,-47.559897,0.3
-22.911848,-47.042206,0.3
-22.892155,-47.049977,0.3
-22.890782,-47.051956,0.3
-22.822675,-47.085462,0.3
-22.884457,-47.060006,0.3
-22.922521,-47.087184,0.3
-22.405898,-46.967727,0.3
-22.72535,-47.653245,0.3
-22.890336,-47.035454,0.3
-22.900565,-47.065658,0.3
-22.741293,-47.328722,0.3
-23.036724,-46.983485,0.3
-22.896967,-47.051661,0.3
-22.405851,-46.967667,0.3
-24.495874,-47.843646,0.3
-25.438105,-49.26656,0.3
-25.54449,-49.198938,0.3
-25.408469,-49.215993,0.3
-25.443707,-49.283742,0.3
-25.420785,-49.268057,0.3
-25.368558,-49.263838,0.3
-25.438137,-49.27541,0.3
-25.43278,-49.299186,0.3
-25.442998,-49.281948,0.3
-25.420165,-49.26855,0.3
-23.516911,-46.179067,0.3
-23.959373,-46.32986,0.3
-23.663456,-46.521696,0.3
-23.584882,-46.673196,0.3
-23.547241,-46.633432,0.3
-23.614605,-46.569119,0.3
-23.621747,-45.41447,0.3
-23.64444,-46.700504,0.3
-23.506165,-47.458425,0.3
-25.103253,-50.158907,0.3
-22.115256,-51.400159,0.3
-23.331078,-51.177801,0.3
-26.40786,-50.139892,0.3
-26.228501,-51.08983,0.3
-25.87483,-50.385169,0.3
-25.431857,-49.269708,0.3
-25.387732,-51.461992,0.3
-23.582653,-46.682375,0.3
-23.546218,-46.635848,0.3
-23.191041,-46.88246,0.3
-22.950617,-47.306805,0.3
-22.730392,-47.640325,0.3
-22.560772,-47.417086,0.3
-23.084765,-47.184165,0.3
-27.226318,-52.029921,0.3
-27.63946,-52.269131,0.3
-27.235555,-52.037246,0.3
-28.247749,-52.406438,0.3
-28.26272,-52.41248,0.3
-28.263838,-52.407748,0.3
-27.158854,-52.315916,0.3
-28.264498,-52.415887,0.3
-28.255239,-52.39894,0.3
-27.402741,-51.228807,0.3
-28.265656,-52.405301,0.3
-28.263936,-52.41481,0.3
-28.265394,-52.40343,0.3
-28.562689,-51.973659,0.3
-29.168735,-51.193356,0.3
-28.26532,-52.402105,0.3
-28.507099,-50.937011,0.3
-29.166804,-51.18869,0.3
-25.430303,-49.266261,0.3
-25.458104,-49.277468,0.3
-25.433458,-49.28046,0.3
-25.410797,-49.255446,0.3
-26.284753,-48.856579,0.3
-25.47432,-49.273364,0.3
-25.43711,-49.329101,0.3
-23.585978,-46.682992,0.3
-23.629864,-46.704884,0.3
-23.602677,-46.661865,0.3
-23.592305,-46.68218,0.3
-23.594497,-46.688969,0.3
-25.386417,-49.221784,0.3
-26.312952,-48.857447,0.3
-26.287671,-48.841394,0.3
-25.435381,-49.268817,0.3
-26.2758,-48.853252,0.3
-26.274399,-48.843554,0.3
-25.435576,-49.277814,0.3
-28.640955,-53.606024,0.3
-28.629949,-53.09084,0.3
-28.826771,-52.511795,0.3
-29.692632,-53.807631,0.3
-29.691607,-53.80632,0.3
-29.718462,-52.425949,0.3
-30.03352,-51.178106,0.3
-30.025823,-51.203454,0.3
-30.028792,-51.226829,0.3
-29.462607,-51.967282,0.3
-30.03193,-51.162795,0.3
-22.533011,-41.961778,0.3
-25.538345,-49.197322,0.3
-28.670002,-49.376931,0.3
-27.594447,-48.558528,0.3
-26.921787,-49.066348,0.3
-25.429098,-49.263547,0.3
-26.302981,-48.842962,0.3
-23.521193,-47.464076,0.3
-23.54522,-47.466795,0.3
-23.500508,-47.45512,0.3
-25.414758,-49.259923,0.3
-25.440218,-49.281351,0.3
-25.402018,-49.241438,0.3
-25.443044,-49.290848,0.3
-25.43377,-49.300339,0.3
-23.626232,-46.688187,0.3
-23.192859,-45.894253,0.3
-23.219984,-45.910617,0.3
-23.026348,-45.580457,0.3
-23.493224,-46.849666,0.3
-23.521869,-46.182182,0.3
-27.58681,-48.548645,0.3
-22.402982,-41.795721,0.3
-29.681887,-51.129099,0.3
-30.033295,-51.214968,0.3
-23.500845,-46.637436,0.3
-23.452984,-46.543324,0.3
-23.51015,-46.191563,0.3
-23.624051,-46.580671,0.3
-23.537145,-46.673182,0.3
-23.573014,-46.650935,0.3
-23.577788,-46.640306,0.3
-25.099498,-50.157585,0.3
-26.923199,-49.064744,0.3
-26.496227,-49.090405,0.3
-26.499139,-49.083122,0.3
-26.915203,-49.071262,0.3
-28.307629,-54.257959,0.3
-27.867749,-54.479915,0.3
-27.778985,-54.234107,0.3
-27.775238,-54.232149,0.3
-27.632037,-54.308252,0.3
-28.295406,-54.265694,0.3
-27.106582,-52.615665,0.3
-23.586481,-46.679168,0.3
-23.59471,-46.681821,0.3
-23.630894,-46.713295,0.3
-23.565659,-46.66826,0.3
-23.58786,-46.680382,0.3
-23.566571,-46.665592,0.3
-23.597602,-46.684945,0.3
-23.573367,-46.689742,0.3
-23.623199,-46.681835,0.3
-23.575251,-46.695975,0.3
-23.561795,-46.660168,0.3
-27.462136,-51.909436,0.3
-29.171533,-51.175673,0.3
-29.177696,-51.495257,0.3
-28.594359,-51.78377,0.3
-30.025059,-51.182683,0.3
-30.035298,-51.176571,0.3
-30.043255,-51.176094,0.3
-30.027364,-51.181039,0.3
-29.69097,-51.126619,0.3
-25.54619,-54.586347,0.3
-24.945183,-53.468961,0.3
-24.951525,-53.446921,0.3
-25.384419,-49.334171,0.3
-29.177719,-51.216153,0.3
-25.407581,-49.254069,0.3
-25.401405,-49.26751,0.3
-30.017905,-51.190916,0.3
-30.03132,-51.23683,0.3
-30.152052,-51.221051,0.3
-30.022765,-51.188215,0.3
-30.040568,-51.125693,0.3
-30.026456,-51.184056,0.3
-30.028306,-51.162926,0.3
-30.046933,-51.23033,0.3
-30.029376,-51.179831,0.3
-26.992772,-48.628701,0.3
-26.48955,-49.079772,0.3
-25.460785,-49.530451,0.3
-27.211776,-49.634195,0.3
-25.097291,-50.156888,0.3
-26.904148,-48.657752,0.3
-26.316517,-48.848052,0.3
-27.583927,-48.54394,0.3
-26.294949,-48.849266,0.3
-26.239468,-52.67258,0.3
-29.682061,-51.127216,0.3
-29.588006,-51.086235,0.3
-27.231345,-52.023833,0.3
-28.846202,-51.892632,0.3
-28.263728,-52.407656,0.3
-24.951279,-53.45665,0.3
-30.028196,-51.203727,0.3
-29.169767,-51.175212,0.3
-30.035142,-51.179965,0.3
-30.017961,-51.191166,0.3
-30.023329,-51.16086,0.3
-30.028913,-51.181661,0.3
-24.958882,-53.470365,0.3
-31.766751,-52.340774,0.3
-24.948606,-53.445797,0.3
-27.107947,-52.619223,0.3
-27.813257,-50.330055,0.3
-28.681398,-49.36441,0.3
-28.691412,-49.345379,0.3
-27.583325,-48.545188,0.3
-27.589685,-48.552141,0.3
-29.114006,-49.638365,0.3
-29.339772,-49.730041,0.3
-29.3396,-49.725817,0.3
-28.481679,-49.00616,0.3
-29.113299,-49.635191,0.3
-29.333012,-49.723025,0.3
-27.587445,-48.547856,0.3
-27.592421,-48.554487,0.3
-27.545288,-48.501332,0.3
-27.593937,-48.551211,0.3
-27.590826,-48.553016,0.3
-26.975632,-48.647116,0.3
-26.944462,-48.631115,0.3
-27.594394,-48.550595,0.3
-27.120163,-48.613125,0.3
-27.149005,-48.508674,0.3
-26.993459,-48.636975,0.3
-26.927818,-48.645966,0.3
-26.952319,-48.639749,0.3
-27.591399,-48.549795,0.3
-27.587959,-48.542893,0.3
-27.494454,-48.505469,0.3
-27.148137,-48.587114,0.3
-27.457666,-48.401973,0.3
-27.43968,-48.403717,0.3
-27.129754,-48.604713,0.3
-25.430811,-49.270938,0.3
-25.430809,-49.291838,0.3
-26.984081,-48.634093,0.3
-26.979676,-48.636642,0.3
-26.98297,-48.635575,0.3
-26.979342,-48.641032,0.3
-27.588169,-48.542449,0.3
-26.914502,-49.088106,0.3
-26.905539,-48.66133,0.3
-27.002705,-48.620873,0.3
-26.981904,-48.635031,0.3
-26.992533,-48.629138,0.3
-26.992699,-48.628868,0.3
-26.904232,-48.657648,0.3
-25.103838,-50.159774,0.3
-26.368085,-48.848445,0.3
-26.916438,-48.652536,0.3
-26.916409,-49.071669,0.3
-25.433943,-49.301107,0.3
-25.434774,-49.278767,0.3
-26.998608,-48.63965,0.3
-28.132576,-49.104947,0.3
-28.244321,-48.663637,0.3
-23.266047,-51.049429,0.3
-23.347361,-51.147594,0.3
-25.451812,-49.291486,0.3
-25.457611,-49.288223,0.3
-25.457364,-49.288927,0.3
-25.458231,-49.336144,0.3
-25.58688,-49.399899,0.3
-25.482304,-49.230194,0.3
-22.339134,-49.06678,0.3
-22.338591,-49.058688,0.3
-22.351609,-49.050994,0.3
-21.219655,-47.806892,0.3
-27.148366,-48.493305,0.3
-27.145797,-48.502412,0.3
-27.142655,-48.506936,0.3
-27.592193,-48.553833,0.3
-27.130516,-48.60046,0.3
-27.122001,-48.60776,0.3
-27.64103,-48.685556,0.3
-27.10662,-48.915147,0.3
-27.424507,-48.43768,0.3
-26.932609,-49.06317,0.3
-27.598975,-48.60575,0.3
-27.134128,-48.596711,0.3
-25.097797,-50.157015,0.3
-25.114602,-50.155371,0.3
-27.002,-48.622368,0.3
-27.005858,-48.632797,0.3
-26.777332,-48.636497,0.3
-26.99631,-48.634868,0.3
-27.024387,-48.652999,0.3
-26.766069,-48.671758,0.3
-26.989163,-48.63364,0.3
-26.984921,-48.634613,0.3
-26.735362,-48.681643,0.3
-27.009874,-48.629207,0.3
-26.923146,-49.064821,0.3
-26.930096,-48.643969,0.3
-26.47607,-48.998221,0.3
-22.011716,-47.89701,0.3
-21.464441,-46.99813,0.3
-21.211648,-47.807047,0.3
-21.968104,-46.760653,0.3
-21.218347,-47.80601,0.3
-21.206424,-47.810609,0.3
-23.315585,-51.163627,0.3
-23.418711,-51.926854,0.3
-23.428477,-51.936902,0.3
-23.430661,-51.972579,0.3
-23.415724,-51.948819,0.3
-23.425464,-51.942828,0.3
-25.432929,-49.278875,0.3
-25.42942,-49.29094,0.3
-25.452235,-49.28182,0.3
-25.355711,-49.210513,0.3
-25.497254,-49.237861,0.3
-25.424605,-49.273439,0.3
-25.48688,-49.29222,0.3
-25.441447,-49.291366,0.3
-25.387736,-49.25357,0.3
-25.442175,-49.287908,0.3
-25.458209,-49.289072,0.3
-21.211883,-47.818443,0.3
-21.208514,-47.794322,0.3
-21.176792,-47.786785,0.3
-21.216622,-47.797935,0.3
-21.217613,-47.766126,0.3
-21.19936,-47.805281,0.3
-21.185303,-47.814358,0.3
-21.777272,-48.172792,0.3
-20.556443,-47.406822,0.3
-20.534064,-47.412196,0.3
-22.293698,-48.554836,0.3
-21.606095,-48.37202,0.3
-20.903707,-49.45029,0.3
-25.087494,-50.168435,0.3
-21.134279,-48.973556,0.3
-21.134332,-48.973593,0.3
-20.826969,-49.389316,0.3
-20.828082,-49.382317,0.3
-20.822581,-49.387666,0.3
-20.816248,-49.380192,0.3
-21.775769,-47.082925,0.3
-21.78207,-46.560212,0.3
-22.474559,-46.632958,0.3
-22.178999,-47.387023,0.3
-22.550849,-47.914472,0.3
-18.930551,-48.28992,0.3
-18.932777,-48.275373,0.3
-20.84517,-49.400946,0.3
-18.90784,-48.269431,0.3
-23.423963,-51.934338,0.3
-23.319355,-51.147515,0.3
-23.306491,-51.176296,0.3
-23.334103,-51.175076,0.3
-21.225715,-47.835601,0.3
-21.210445,-47.80211,0.3
-20.552593,-47.404134,0.3
-20.917063,-46.995488,0.3
-21.219958,-47.817192,0.3
-20.54216,-47.431393,0.3
-19.761412,-47.949649,0.3
-19.746857,-47.939114,0.3
-19.75238,-47.949975,0.3
-20.572711,-48.561651,0.3
-17.794116,-50.925547,0.3
-18.927078,-48.279252,0.3
-22.188765,-46.746696,0.3
-21.426905,-45.953802,0.3
-21.1343,-51.100469,0.3
-18.919165,-48.270123,0.3
-18.956243,-48.276375,0.3
-18.908192,-48.261322,0.3
-22.12119,-51.385878,0.3
-21.215592,-50.440655,0.3
-18.918332,-48.26574,0.3
-18.915685,-48.238464,0.3
-18.952378,-48.271648,0.3
-20.809001,-49.350817,0.3
-22.220802,-49.939437,0.3
-21.679286,-49.76395,0.3
-19.59779,-46.94073,0.3
-16.704652,-49.270199,0.3
-16.669715,-49.232873,0.3
-16.704992,-49.240816,0.3
-17.811221,-50.931522,0.3
-21.301802,-50.338796,0.3
-20.815136,-49.374282,0.3
-18.178912,-47.955613,0.3
-23.48715,-46.748021,0.3
-23.46272,-46.420275,0.3
-23.360806,-46.745679,0.3
-23.494486,-46.851551,0.3
-23.501396,-46.848715,0.3
-23.453121,-46.897244,0.3
-23.464157,-46.871199,0.3
-23.529074,-46.779119,0.3
-23.499662,-46.854955,0.3
-23.504875,-46.849262,0.3
-16.704993,-49.241053,0.3
-18.401219,-49.204196,0.3
-16.703138,-49.233112,0.3
-22.746629,-47.638872,0.3
-22.704497,-47.671685,0.3
-22.232368,-45.935852,0.3
-22.224636,-45.922927,0.3
-22.808973,-46.281329,0.3
-22.733928,-45.124438,0.3
-23.513713,-46.652519,0.3
-23.534118,-46.770952,0.3
-23.551449,-46.659621,0.3
-23.559716,-46.688028,0.3
-23.540028,-46.73425,0.3
-23.55434,-46.662104,0.3
-23.521447,-46.660385,0.3
-23.443018,-46.557795,0.3
-23.494513,-46.851464,0.3
-22.912882,-47.054982,0.3
-23.496272,-46.852895,0.3
-23.329721,-51.177714,0.3
-22.39857,-43.134031,0.3
-22.532447,-43.199953,0.3
-21.781208,-43.361373,0.3
-21.766207,-43.346125,0.3
-21.781388,-43.359182,0.3
-22.898509,-43.177993,0.3
-22.899798,-43.176722,0.3
-22.906252,-43.177572,0.3
-22.942312,-43.181582,0.3
-22.904128,-43.178207,0.3
-22.920379,-43.093128,0.3
-22.90375,-43.177894,0.3
-22.984129,-43.21711,0.3
-22.984004,-43.217453,0.3
-22.905138,-43.178288,0.3
-22.998123,-43.337236,0.3
-22.726022,-47.654199,0.3
-22.717445,-47.673754,0.3
-22.431771,-45.464255,0.3
-23.499329,-46.637764,0.3
-23.539837,-46.779189,0.3
-23.20524,-45.903055,0.3
-23.535363,-46.724587,0.3
-23.559698,-46.657932,0.3
-23.540284,-46.566619,0.3
-23.564358,-46.653432,0.3
-22.72782,-41.989131,0.3
-22.877095,-42.013233,0.3
-22.288966,-42.534919,0.3
-22.836887,-42.02864,0.3
-22.871895,-42.334204,0.3
-22.886981,-42.04371,0.3
-22.290009,-42.53717,0.3
-22.372344,-41.783164,0.3
-22.906061,-43.105922,0.3
-22.985478,-43.22606,0.3
-23.48676,-46.861242,0.3
-23.521687,-46.662158,0.3
-22.901361,-43.177229,0.3
-22.909602,-43.169831,0.3
-22.964791,-43.220348,0.3
-22.981658,-43.210036,0.3
-22.999458,-43.348206,0.3
-22.964902,-43.217787,0.3
-22.521267,-44.102894,0.3
-22.984523,-43.227944,0.3
-22.905534,-43.178283,0.3
-23.003714,-43.317332,0.3
-22.831852,-43.343932,0.3
-23.001507,-43.388088,0.3
-22.942496,-43.181369,0.3
-22.916131,-42.93127,0.3
-21.727033,-43.356484,0.3
-21.771311,-43.374103,0.3
-21.274669,-43.180377,0.3
-22.984967,-43.358718,0.3
-22.998005,-43.34631,0.3
-22.906693,-43.176845,0.3
-22.983373,-43.218025,0.3
-22.907339,-43.175273,0.3
-22.896859,-43.123683,0.3
-22.984627,-43.225234,0.3
-23.001048,-43.394307,0.3
-22.98497,-43.226249,0.3
-22.91563,-43.244348,0.3
-22.999455,-43.347726,0.3
-22.913944,-43.177889,0.3
-22.950507,-43.180738,0.3
-22.939038,-43.380008,0.3
-22.921663,-43.241842,0.3
-22.888607,-42.045936,0.3
-22.863774,-41.988177,0.3
-22.944331,-43.182556,0.3
-22.904232,-43.175246,0.3
-22.942242,-43.18133,0.3
-21.210004,-41.895007,0.3
-21.130343,-42.369152,0.3
-21.761565,-41.332763,0.3
-21.757143,-41.339765,0.3
-21.761944,-41.332834,0.3
-20.763361,-42.890593,0.3
-21.203276,-41.892226,0.3
-20.658086,-43.785161,0.3
-19.927363,-43.942976,0.3
-19.929201,-43.94454,0.3
-19.924846,-43.945498,0.3
-19.936158,-43.937177,0.3
-19.976257,-43.94448,0.3
-19.970143,-43.955523,0.3
-19.934236,-43.946735,0.3
-19.938312,-43.933644,0.3
-20.40598,-42.890996,0.3
-19.448677,-44.24531,0.3
-20.135344,-44.895424,0.3
-19.969159,-44.197418,0.3
-19.80475,-43.975595,0.3
-19.930174,-43.940768,0.3
-19.93863,-43.934466,0.3
-19.938544,-43.941465,0.3
-16.728541,-43.880333,0.3
-19.932443,-43.926214,0.3
-19.928597,-43.949924,0.3
-19.938871,-43.933208,0.3
-19.93916,-43.940694,0.3
-19.938979,-43.927659,0.3
-19.937994,-43.937375,0.3
-19.92864,-43.939692,0.3
-19.931139,-43.934818,0.3
-19.934487,-43.928367,0.3
-19.939177,-43.938729,0.3
-19.98338,-43.946049,0.3
-19.504859,-42.571837,0.3
-18.906381,-41.962354,0.3
-19.467334,-42.558531,0.3
-19.864224,-43.98112,0.3
-19.935697,-43.928674,0.3
-19.317254,-46.050065,0.3
-19.967583,-43.955059,0.3
-19.9323,-44.001612,0.3
-19.9187,-43.939269,0.3
-19.936048,-43.934073,0.3
-19.899434,-44.095241,0.3
-15.821308,-47.980741,0.3
-15.791701,-47.913616,0.3
-16.707316,-49.277301,0.3
-16.686239,-49.270727,0.3
