severidade;linha;nome;endereco_dsp;risco
ALTO;353;;Rua Frei Caneca Cidade Nova Rio de Janeiro RJ 20211005 Brazil;sem numero de porta
ALTO;355;;Praca Antero de Quental Leblon Rio de Janeiro RJ 22440034 Brazil;sem numero de porta
ALTO;357;;Avenida General Justo Centro Rio de Janeiro RJ 20021130 Brazil;sem numero de porta
ALTO;362;;Avenida Presidente Antonio Carlos Centro Rio de Janeiro RJ 20020010 Brazil;sem numero de porta
ALTO;378;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22410090 Brazil;sem numero de porta
ALTO;379;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22410090 Brazil;sem numero de porta
ALTO;381;;Rua Adalberto Ferreira Leblon Rio de Janeiro RJ 22430140 Brazil;sem numero de porta
ALTO;384;;Rua General Polidoro Botafogo Rio de Janeiro RJ 22280003 Brazil;sem numero de porta
ALTO;385;;Avenida Rodrigo Otavio Gavea Rio de Janeiro RJ 22450060 Brazil;sem numero de porta
ALTO;395;;Praca Tiradentes Centro Rio de Janeiro RJ 20060070 Brazil;sem numero de porta
ALTO;405;;Rua Lauro Muller Botafogo Rio de Janeiro RJ 22290160 Brazil;sem numero de porta
ALTO;406;;Avenida Republica do Chile Centro Rio de Janeiro RJ 20031170 Brazil;sem numero de porta
ALTO;408;;Avenida Republica do Chile Centro Rio de Janeiro RJ 20031170 Brazil;sem numero de porta
ALTO;409;;Avenida Republica do Chile Centro Rio de Janeiro RJ 20031170 Brazil;sem numero de porta
ALTO;410;;Avenida Borges de Medeiros Lagoa Rio de Janeiro RJ 22470004 Brazil;sem numero de porta
ALTO;411;;Avenida Borges de Medeiros Lagoa Rio de Janeiro RJ 22470004 Brazil;sem numero de porta
ALTO;416;;Avenida Olegario Maciel Barra da Tijuca Rio de Janeiro RJ 22621200 Brazil;sem numero de porta
ALTO;417;;Rua Marques de Abrantes Flamengo Rio de Janeiro RJ Brazil;sem numero de porta
