-28.1242174,-49.8209173,0.3;;;
-27.2085866,-49.6325582,0.3;;;
-26.8478663,-49.2678131,0.3;;;
-27.1214913,-48.90192680000001,0.3;;;
-27.1076588,-48.9162178,0.3;;;
-27.1049423,-48.93454740000001,0.3;;;
-27.5826648,-48.5454193,0.3;;;
-29.0054172,-49.5649873,0.3;;;
-27.1069794,-48.9072567,0.3;;;
-26.7656997,-49.0773547,0.3;;;
-26.9456489,-49.3808066,0.3;;;
-27.007484,-48.6104072,0.3;;;
-27.6804774,-48.7661427,0.3;;;
-27.1492173,-48.4981452,0.3;;;
-26.910608,-48.6859385,0.3;;;
-29.143642,-51.2010325,0.3;;;
-28.3212322,-49.1837526,0.3;;;
-26.766962,-48.6713524,0.3;;;
-26.8893602,-48.6632427,0.3;;;
-27.542135,-48.6239011,0.3;;;
-29.6830967,-51.1291527,0.3;;;
-30.024712,-51.2268331,0.3;;;
-30.0603091,-51.2328798,0.3;;;
-30.0375488,-51.2070159,0.3;;;
-25.4492382,-49.28882,0.3;;;
-26.6345254,-48.7006,0.3;;;
-26.4778142,-49.0547773,0.3;;;
-26.3169727,-48.8662266,0.3;;;
-25.4401989,-49.3921297,0.3;;;
-25.3766071,-49.0848209,0.3;;;
-26.8485506,-52.9922452,0.3;;;
-25.652052,-49.315258,0.3;;;
-24.7877819,-49.9945588,0.3;;;
-25.0983196,-50.1024361,0.3;;;
-24.8065604,-49.98823729999999,0.3;;;
-24.5172267,-48.8502102,0.3;;;
-25.5665094,-52.9972208,0.3;;;
-23.5983713,-46.6902379,0.3;;;
-23.5116137,-46.6393067,0.3;;;
-23.6896231,-46.60652959999999,0.3;;;
-23.6328971,-46.7119082,0.3;;;
-23.5834035,-46.6709653,0.3;;;
-23.601599,-46.69253399999999,0.3;;;
-23.6314642,-46.7113481,0.3;;;
-23.5565731,-46.6103011,0.3;;;
-23.571837,-46.6458705,0.3;;;
-23.650777,-46.72284699999999,0.3;;;
-23.5914374,-46.6874826,0.3;;;
-23.581121,-46.6827058,0.3;;;
-23.7030105,-46.6925926,0.3;;;
-23.6111606,-46.6958698,0.3;;;
-23.6540082,-46.7164756,0.3;;;
-23.5735903,-46.6418121,0.3;;;
-23.560356,-46.65937,0.3;;;
-23.5381413,-46.6624752,0.3;;;
-23.620295,-46.698954,0.3;;;
-23.6467817,-46.5948927,0.3;;;
-23.5911578,-46.6822331,0.3;;;
-23.5762538,-46.6577264,0.3;;;
-23.5436253,-46.6444269,0.3;;;
-23.2606597,-50.9755201,0.3;;;
-23.2606757,-50.9750105,0.3;;;
-22.7815468,-51.2293613,0.3;;;
-25.114798,-50.1723173,0.3;;;
-23.5851047,-46.6823225,0.3;;;
-23.5645057,-46.6411114,0.3;;;
-29.1673269,-51.4920529,0.3;;;
-29.853753,-51.180841,0.3;;;
-30.029811,-51.2208354,0.3;;;
-29.2376637,-51.8999959,0.3;;;
-23.6024827,-46.693554,0.3;;;
-26.3727796,-51.253911,0.3;;;
-23.357214,-47.8246326,0.3;;;
-21.2046825,-47.78814089999999,0.3;;;
-22.6957438,-47.6186021,0.3;;;
-22.5530851,-47.3721715,0.3;;;
-23.5365748,-47.4497011,0.3;;;
-22.7322993,-47.2861698,0.3;;;
-23.2987969,-47.29578950000001,0.3;;;
-23.3158374,-47.3230445,0.3;;;
-22.7852289,-47.1576259,0.3;;;
-20.724374,-48.9160416,0.3;;;
-22.3555202,-47.3737194,0.3;;;
-27.2087082,-49.6327265,0.3;;;
-19.8744086,-45.0035482,0.3;;;
-19.9257222,-43.9313305,0.3;;;
-21.8201787,-45.5432452,0.3;;;
-21.1278301,-44.170084,0.3;;;
-19.9546928,-43.9127693,0.3;;;
-22.2851767,-46.8510985,0.3;;;
-22.2332889,-45.4721412,0.3;;;
-19.7051926,-47.9710105,0.3;;;
-22.7176812,-45.5777556,0.3;;;
-22.680643,-45.7308009,0.3;;;
-22.7074126,-47.0115454,0.3;;;
-22.5342002,-44.0769607,0.3;;;
-23.5171505,-46.5792548,0.3;;;
-23.5664761,-46.64228550000001,0.3;;;
-23.5679791,-46.6459526,0.3;;;
-22.7601303,-47.2541038,0.3;;;
-23.5679912,-46.70822039999999,0.3;;;
-23.583883,-46.66930929999999,0.3;;;
-20.7201919,-42.4813111,0.3;;;
-20.4855761,-43.9084874,0.3;;;
-22.1670088,-43.1428079,0.3;;;
-19.8695726,-43.3952509,0.3;;;
-19.4505718,-42.5581821,0.3;;;
-21.7622004,-41.3304747,0.3;;;
-22.4107347,-43.1486329,0.3;;;
-22.2861756,-42.5373992,0.3;;;
-22.9710718,-43.2164732,0.3;;;
-21.7563033,-41.3285833,0.3;;;
-21.7622226,-41.330486,0.3;;;
-21.6474957,-41.0240851,0.3;;;
-22.3605012,-43.78054239999999,0.3;;;
-21.7501172,-41.302924,0.3;;;
-22.9711412,-43.216623,0.3;;;
-22.8939939,-43.21507039999999,0.3;;;
-22.9074343,-43.1753497,0.3;;;
-22.8529523,-45.237787,0.3;;;
-22.9804362,-46.3732893,0.3;;;
-19.5429033,-42.6382696,0.3;;;
-20.3703182,-43.7063518,0.3;;;
-19.6552251,-43.9140625,0.3;;;
-20.115738,-43.762621,0.3;;;
-19.9269296,-43.95780509999999,0.3;;;
-19.8420508,-43.8714713,0.3;;;
-19.9704712,-44.1066437,0.3;;;
-20.2307971,-40.2770603,0.3;;;
-23.5952937,-46.7107475,0.3;;;
-23.530387,-46.9371209,0.3;;;
-23.6786941,-46.77245,0.3;;;
-23.6055814,-46.6960178,0.3;;;
-23.5947158,-46.6849071,0.3;;;
-23.6083955,-46.6942227,0.3;;;
-23.5486036,-46.768826,0.3;;;
-23.5910732,-46.703579,0.3;;;
-23.5727715,-46.703564,0.3;;;
-23.4850833,-46.8568913,0.3;;;
-23.5480331,-46.6360847,0.3;;;
-23.5620923,-46.6609912,0.3;;;
-23.566109,-46.6653683,0.3;;;
-23.5690792,-46.6454862,0.3;;;
-23.567203,-46.6415557,0.3;;;
-22.9108819,-43.1950906,0.3;;;
-22.9507111,-43.1805974,0.3;;;
-22.7489828,-41.87569149999999,0.3;;;
-22.8992719,-43.2816391,0.3;;;
-22.9038528,-43.175379,0.3;;;
-22.930655,-43.1851995,0.3;;;
-22.9073579,-43.17511440000001,0.3;;;
-22.996965,-43.3465539,0.3;;;
-22.7427414,-43.4584285,0.3;;;
-22.9405434,-43.1879359,0.3;;;
-22.9117239,-43.176118,0.3;;;
-22.8666519,-43.3949143,0.3;;;
-22.9059785,-43.172674,0.3;;;
-22.9896326,-43.36844139999999,0.3;;;
-22.894508,-43.1157786,0.3;;;
-22.8923148,-43.1182429,0.3;;;
-22.9095425,-43.179348,0.3;;;
-17.3397513,-44.9381107,0.3;;;
-16.7355995,-43.8813892,0.3;;;
-19.6078837,-44.6552681,0.3;;;
-15.9058865,-47.8086524,0.3;;;
-15.7956093,-47.893591,0.3;;;
-15.779781,-47.9132572,0.3;;;
-15.7928362,-47.8938832,0.3;;;
-15.7922139,-47.8232205,0.3;;;
-15.7761502,-47.9004394,0.3;;;
-22.4494922,-44.4472718,0.3;;;
