linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
21;BONSAI MARINGA;;reenviado (ja aprovado pela DSP);87040-365 Rua Gaspar Ricardo 234 ZONA 10 PR Maringá;Rua Gaspar Ricardo 234 ZONA 10 Maringa PR 87040365 Brazil;Maringá;PR;87040365;-234.236.899;-5.191.181.599.999.990;-23.42369;-51.911816;;;
22;CANOPUS PRIMAVERA DO LESTE;;reenviado (ja aprovado pela DSP);78550-000 Rua Rio de Janeiro 2655 Cidade Primavera IV MT Primavera do Leste;Rua Rio de Janeiro 2655 Cidade Primavera IV Primavera do Leste MT 78550000 Brazil;Primavera do Leste;MT;78550000;-1.553.889;-542.944.665;-15.53889;-54.294466;;;
23;CANOPUS RONDONÓPOLIS;;endereco;78700-100 Rua Fernando Corrêa da Costa 340 Centro MT Rondonópolis;Rua Fernando Correa da Costa 340 Rondonopolis MT 78700100 Brazil;Rondonópolis;MT;78700100;-164.721.869;-54.631.452;-16.472187;-54.631452;Centro;;
24;CARBEL AV BARAO HOMEM DE MELO;;reenviado (ja aprovado pela DSP);30494-270 Av. Barão Homem de Melo 3400 ESTORIL MG Belo Horizonte;Av Barao Homem de Melo 3400 ESTORIL Belo Horizonte MG 30494270 Brazil;Belo Horizonte;MG;30494270;-199.655.921;-439.610.686;-19.965592;-43.961069;;;
25;CARBEL AV. DO CONTORNO;;reenviado (ja aprovado pela DSP);30110-067 Avenida do Contorno 10151 Barro Preto MG Belo Horizonte;Avenida do Contorno 10151 Barro Preto Belo Horizonte MG 30110067 Brazil;Belo Horizonte;MG;30110067;-199.195.901;-439.569.121;-19.91959;-43.956912;;;
26;CARRERA ACELERA ARARAQUARA;;reenviado (ja aprovado pela DSP);14801-534 Avenida Rodrigo Fernando Grillo 2699 Jardim dos Manacás SP Araraquara;Avenida Rodrigo Fernando Grillo 2699 Jardim dos Manacas Araraquara SP 14801534 Brazil;Araraquara;SP;14801534;-217.861.705;-482.038.324;-21.786171;-48.203832;;;
27;CARRERA ACELERA AV. SUMARÉ;;reenviado (ja aprovado pela DSP);05016-090 Avenida Sumaré 535 Perdizes SP São Paulo;Avenida Sumare 535 Perdizes Sao Paulo SP 05016090 Brazil;São Paulo;SP;05016090;-235.333.266;-466.747.403;-23.533327;-46.67474;;;
28;CARRERA ACELERA BUTANTÃ;;reenviado (ja aprovado pela DSP);05533-000 Avenida Eliseu de Almeida 715 Instituto de Previdência SP São Paulo;Avenida Eliseu de Almeida 715 Instituto de Previdencia Sao Paulo SP 05533000 Brazil;São Paulo;SP;05533000;-235.790.712;-467.174.281;-23.579071;-46.717428;;;
29;CARRERA ACELERA CATANDUVA;;reenviado (ja aprovado pela DSP);15800-031 Av. Deputado Orlando Zacaner 1095 Jardim Clélia SP Catanduva;Av Deputado Orlando Zacaner 1095 Jardim Clelia Catanduva SP 15800031 Brazil;Catanduva;SP;15800031;-211.488.611;-489.869.312;-21.148861;-48.986931;;;
30;CARRERA ACELERA COTIA;;endereco;06707-000 Rodovia Raposo Tavares Granja Viana SP Cotia;Rodovia Raposo Tavares Granja Viana Cotia SP 06707000 Brazil;Cotia;SP;06707000;-236.003.842;-469.028.354;-23.600384;-46.902835;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
