severidade;linha;nome;endereco_dsp;risco
MEDIO;339;SHOPPING CIDADE CURITIBA;Avenida MAL FLORIANO PEIXOTO 4984 Curitiba PR 81630000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;340;SHOPPING ARARUAMA;Avenida JOHN KENNEDY 292 Araruama RJ 28970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;351;CINEMARK;Rua GARCIA LORCA 301 Sao Bernardo do Campo SP 09695000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;354;ITAPEVI CENTER;Avenida RUBENS CARAMEZ 200 Itapevi SP 06683000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;356;CINESYSTEM CINEMAS;Avenida AYRTON SENNA DA SILVA 1511 Praia Grande SP 11726000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;358;CINESYSTEM CINEMAS;Avenida ME BENVENUTA 687 Florianopolis SC 88035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;359;SHOPPING FAROL;Avenida FERNANDES LIMA 2551 Maceio AL 57057000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;360;CINEMA CINEMARK;Rua DOMINGOS DE MORAIS 2564 Sao Paulo SP 04009000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;376;CM CINEMAS ARARUAMA;Avenida JOHN KENNEDY 292 Araruama RJ 28970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;379;CAPÃO DA CANOA SHOPPING;Avenida PARAGUASSU 2280 Capao da Canoa RS 95555000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;386;FLAP CENTER;PRACA XV DE NOVEMBRO 15 Oliveira MG 35540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;390;MULTIPLEX PLAYARTE MARABÁ;Avenida IPIRANGA 757 Sao Paulo SP 01039000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;404;CINEPLEX CINEMAS ITATIBA SHOPPING;Rua DR JORGE TIBIRICA 55 Itatiba SP 13250000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;407;QUELUZ SUPERMERCADOS - CURITIBANOS LOJA CENTRO;Rua LAGES 17 Curitibanos SC 89520000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;410;CINEMA CINEMARK;Avenida HIGIENOPOLIS 646 Sao Paulo SP 01238000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;412;CINEMA CINEMARK;Avenida ARICANDUVA 5555 Sao Paulo SP 03526000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;416;CINESERCLA;Avenida COLETORA A LOJAS 122 Nossa Senhora do Socorro SE 49160000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;418;CINEMA CINEMARK;Avenida DAS NACOES UNIDAS 4777 Sao Paulo SP 05477000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;425;CINEMA CINEMARK;Avenida PRES KENNEDY 425 Sao Goncalo RJ 24445000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;434;CINEMA CINEMARK;Avenida SAO JOAO 2200 Sao Jose dos Campos SP 12242000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;440;LOJA CINEMAX;Avenida GOV PAULO GUERRA 260 Floresta PE 56400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;443;UNIMART SHOPPING CAMPINAS;Avenida IMPERIO DO SOL NASCENTE 350 Campinas SP 13033000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;456;CINE TEATRO SHOPPING SÃO PEDRO;Rua JOAO TEIXEIRA DA FROTA 1184 Sao Pedro SP 13520000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;457;SHOPPING IBIAPABA;Rua MARIA DE LOURDES ANDRADE DE VASCONCELOS 200 Tiangua CE 62320000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;462;SOROCABA SHOPPING;CONDOMINIO SOROCABA SHOPPING CENTER AV DR AFONSO VERGUEIRO 1700 Sorocaba SP 18040000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;467;JC GAMES  DENTRO DO CINEMA;Quadra 46 LT 13 Caldas Novas GO 75690000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;468;CINEMA;Avenida COLOMBO 9161 Maringa PR 87070000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;476;EMPRESA CINEMAS SÃO LUIZ;Rua COMENDADOR ARAUJO 731 Curitiba PR 80420000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;478;CINEMA SEVERIANO RIBEIRO;Rua COMENDADOR ARAUJO 731 Curitiba PR 80420000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;481;CINE SUMARÉ;Rua JUSTINO FRANCA 218 Sumare SP 13170000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;485;CINEMEC TAQUARITINGA;Rua DA REPUBLICA 929 Taquaritinga SP 15900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;487;CINEMA ROOM ULYSSES GEREMIA;Rua LUIZ ANTUNES 312 Caxias do Sul RS 95080000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;490;PIPOCAS E ALGODÃO DOCE MIDELU;Rua MUNDO NOVO 775 Novo Hamburgo RS 93548000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;491;THE CINE ALFENAS;Rua PRES ARTUR BERNARDES 609 Alfenas MG 37130000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;494;CINEMA;Rua LARGO DO TANQUE 260 Paripiranga BA 48430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;499;CENTER CINE;PRACA XV DE NOVEMBRO 15 Oliveira MG 35540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;502;CINE CATARATAS;Avenida COSTA E SILVA 185 Foz do Iguacu PR 85863000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;517;ALCEU VIDEO FOTO;Rua PRACA CASTORINO DE SOUZA 666 Pratapolis MG 37970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;520;CINE GLOBO FREDERICO;Rua MIGUEL COUTO 202 Frederico Westphalen RS 98400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;522;CINE GLOBO TRÊS PASSOS;Avenida JULIO DE CASTILHOS 490 Tres Passos RS 98600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;523;AAF PRODUÇÕES;Rua TIRADENTES 1124 Monte Aprazivel SP 15150000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;527;CINE GLÓRIA VALENÇA / RJ;PRACA VISC DO RIO PRETO 272 Valenca RJ 27600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;528;CINECLUBE JACAREÍ;Rua BARAO DE JACAREI 122 Jacarei SP 12300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;530;CINEMA GRATIS;ALAMEDA MANAUS 240 Jarinu SP 13240000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;531;ALCON CINEMA VT E TEATRO;Avenida HIGIENOPOLIS 938 Sao Paulo SP 01238000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;532;CINE TORRES 3D;Rua BORGES DE MEDEIROS 275 Torres RS 95560000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;537;CINE 14 BIS;Rua CAP JOAQUIM NORBERTO 77 Guaxupe MG 37800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;540;EMPRESA CINEMA ARCO ÍRIS (GRUPO CINE CINEMAS);Avenida LITERIO GRECCO 600 Fernandopolis SP 15600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;560;CINE CAVALIERE ORLANDI;Rua CAMPOS SALES 63 Socorro SP 13960000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;565;VALMAR;Rua NORDESTE 1037 Nova Soure BA 48460000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;572;CINE RITZ UBÁ;Avenida RAUL SOARES 314 Uba MG 36500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;578;CINE ARAÚJO RIO PRETO SHOPPING;Avenida BRG FARIA LIMA 6363 Sao Jose do Rio Preto SP 15090000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;579;CINE VIDEO;Rua CEL JOAO PESSOA 64 Sao Miguel RN 59920000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;582;CINEMA E TEATRO MUNICIPAL - BOA ESPERANÇA DO SUL;Rua SETE DE SETEMBRO 564 Boa Esperanca do Sul SP 14930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;588;FESTIVAL DE CINEMA - CURTA-METRAGEM DOIS MINUTOS.;RUA VEREADOR ALIPIO R CEL ALIPIO FERNANDES CARDOSO 375 Joanopolis SP 12980000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;592;CINEBARÃO;Avenida GETULIO VARGAS 640 Barao de Cocais MG 35970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;595;TEOREMA CRITICA DE CINEMA;Rua MARQUES DO POMBAL 788 Porto Alegre RS 90540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;600;EMPRESA CINEMATOGRÁFICA SUL;Avenida DAS NACOES UNIDAS 13947 Sao Paulo SP 04794000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;601;GRUPO GERAÇÃO EM GERAÇÃO;Avenida LAURO MENDES BERNARDES 333 Itatiaia RJ 27580000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;602;CINE 6D;Avenida MANOEL GOULART 2400 Presidente Prudente SP 19060000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;606;Grupo Cine;Rua XV de Novembro 303 Rio do Sul SC 89160000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;622;Restaurante Vino e cinema - Adega Ristorante;Rua Treze de Maio 686 Sao Paulo SP 01327000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;633;CINEMÃO STUD G - 24 HORAS;Rua AURORA 706 Sao Paulo SP 01209000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;639;ANTIGO CINE TEATRO BRASILIA;Avenida FLORES DA CUNHA 1590 Carazinho RS 99500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;641;CINE ESTAÇÃO;Rua ADEMAR DE BARROS 345 Porto Feliz SP 18540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;643;CINE UNIÃO;36 R VASCONCELOS COSTA 2 Coromandel MG 38550000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;650;JOSUES CINE UNIVERSITÁRIO;Avenida ARNALDO SENNA 311 Formiga MG 35570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;651;PRIMACOLOR FOTO E VÍDEO;Avenida FRANCISCO SCHMIDT 1117 Santa Albertina SP 15750000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;655;ANTIGO CINE SANTA MARIA;PROXIMO AO NUMERO 1490 Sao Goncalo RJ 24430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;656;CINE FREI;Rua FREI CANECA 328 Sao Paulo SP 01307000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;657;CENTERPLEX CINE GUARAREMA;Rua 19 DE SETEMBRO 187 Guararema SP 08940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;659;ESTÚDIO ESCARLATE;Avenida NOVE DE JULHO 3624 Sao Paulo SP 01406000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;661;LOCADORA CANAL LIVRE;AVENIDA EXPEDICIONARIO 393 Sarandi RS 99560000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;679;CINE OURO VERDE;Avenida CAIO DE BRITO 633 Tres Pontas MG 37190000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;685;Cine Form(ação);Sala Mario Lago R Barao de Jacarei 122 Jacarei SP 12300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;687;APRESENTADORA NADYNE;Avenida BRASIL 1737 Maringa PR 87050000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;688;SOGRO OSVANIO;Rua CICERA MARTINS DE MOURA 654 Tiangua CE 62320000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;692;FILMESP;Avenida SAO JOAO 473 Sao Paulo SP 01035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;695;CINE CORNÉLIO PROCÓPIO;Avenida XV DE NOVEMBRO 84 Cornelio Procopio PR 86300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;700;COMPANOA DE CINEMA;RUA CORONEL BENTO BICUDO 1264 Sao Paulo SP 02912000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;710;CINEMEC PRUDENTÓPOLIS;Rua CANDIDO DE ABREU 922 Prudentopolis PR 84400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;716;SPCINE VILA DO SOL;Avenida DOS FUNCIONARIOS PUBLICOS 369 Sao Paulo SP 00492000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;719;VIDEO LOCADORA MINIKOSKI;Avenida DR DIDIO BOSCARDIN BELO 1507 Peabiru PR 87250000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;724;DGT FILMES;Rua TREZE DE MAIO 70 Sao Paulo SP 01427000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;725;ESTUDIO TIJUCAS;Rua VISC DO RIO BRANCO 408 Curitiba PR 80410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;726;NOVO PARQUE EÓLICO - UCS;Avenida JOAO BALBINO 500 Cascavel CE 62850000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;727;CINEMA AQUARIOS;Avenida JULIO ASSIS CAVALHEIRO 390 Francisco Beltrao PR 85601000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;733;CINEMASHOW;Rua BARAO DE ANTONINA 79 Carazinho RS 99500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;735;CINE CVALE;Rua COPACABANA 200 Assis Chateaubriand PR 85935000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;739;STARCINE;Avenida ATLANTICA 1659 Ilha Solteira SP 15385000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;740;MANU HOUSE;Rua CAP MIRANDA 492 Sao Benedito CE 62370000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;746;ESPAÇO ESCARAFUNCHAR;Rua PROF ELOI LACERDA 1091 Pilar do Sul SP 18185000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;755;CORTE DE CUERINAS Y TRENZA FAZON;Rua TREZE DE MAIO 40 Estancia Velha RS 93600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;770;CINE TEATRO GUANABARA;Avenida DES MUNHOZ DE MELO 1417 Loanda PR 87900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;774;CINE PORTO;Rua MILTON DE HOLANDA MAIA 61 Ubatuba SP 11680000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;787;FOX VIDEO LOCADORA;Avenida RUBEM BERTA 1251 Tramandai RS 95590000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;791;CINEMASHOW;Avenida ANGELO BOLSON 467 Santa Maria RS 97070000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;796;CINEMAXX CASARIO SHOPPING;CASARIO SHOPPING R BARAO DE VASSOURAS 19 Vassouras RJ 27700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;800;MOBI CINE PARACATU;Avenida OLEGARIO MACIEL 1481 Paracatu MG 38600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;801;CINE A PINHAL;Rua XV DE NOVEMBRO 161 Espirito Santo do Pinhal SP 13990000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;812;Locadora Cinemania;n R Oito 129 Orlandia SP 14620000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;816;CINE CAMBUÍ;ED TATITA PCA CEL JUSTINIANO 72 Cambui MG 37600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;818;BEM CASADOS FOTOGRAFIA E CINEMA;Rua MEIGUEL PIO PEREIRA 42 Poco Fundo MG 37757000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;825;CHAYNNNE;236 R MAE DOS SANTOS 128 Potengi CE 63160000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;828;VIP CINE CLUB;RUA 24 DE MAIO 825 Fortaleza CE 60020000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;832;CINE GRACHER PORTO UNIÃO;Avenida DOS FERROVIARIOS 1045 Uniao da Vitoria SC 89400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;836;HF7 LOCADORA;Rua APENINOS 664 Sao Paulo SP 01533000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;837;JN PRODUTORA;Rua SANTA TERESINHA 486 Canela RS 95680000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;843;CINEMARK BÉLEM;Avenida SEN LEMOS 3153 Belem PA 66120000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;852;ANTIGO CINEMA DE ARRAIAL DO CABO;Rua MAL DEODORO DA FONSECA 18 ARRAIAL DO CABO RJ 28930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;853;JULIANO JADER FOTOGRAFIA | CINEMA;RUA AV RIO GRANDE 872 Promissao SP 16370000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;854;CINE TEATRO MUNICIPAL DE CANGUÇU;PRACA DR JAIME DE FARIA 749 Cangucu RS 96600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;856;CINEMA BELLUZZO;Avenida JOAO LEMOS 578 Bariri SP 17250000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;866;Kinoplex Diamante Vale Sul;Avenida Andromeda 227 Sao Jose dos Campos SP 12230000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;874;CINE SÃO JOSÉ;RUA 9 DE JULHO 671 Cesario Lange SP 18285000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;875;CINE MAIS ARTE - SHOPPING LYNEMAR;CENTRO RUA SEPE 1896 Capao da Canoa RS 95555000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;891;PALAIS DES FESTIVALS;Avenida BORGES DE MEDEIROS 2697 Gramado RS 95670000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;895;SÃO FIDELIS;Rua ODETE BARCELOS 00148 Sao Fidelis RJ 28400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;899;Grupo Cine Shopping Atlântico Super Center Aquidauana;Rua Oscar Trindade de Barros 220 Aquidauana MS 79200000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;909;CINE CALÇADÃO;Rua ARTHUR BERNARDES 132 Vicosa MG 36570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;917;TEATRO HOME CINEMA;Rua ANTONIO PICOLI 139 Marau RS 99150000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;921;MAXICINE SANTIAGO;Avenida JULIO DE CASTILHO 518 Santiago RS 97700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;926;REP MÓNARQUIA;Rua ARTUR P CAIXETA 235 Machado MG 37750000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;927;CINE UNIPLEX GUARATUBA;Avenida VISC DO RIO BRANCO 850 Guaratuba PR 83280000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;930;ESTAÇÃO CULTURAL FOTÓGRAFO TUTA;Rua MARANHAO 866 Cabreuva SP 13315000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;934;Cinetalks;Rua Benedito de Almeida 316 Salto de Pirapora SP 18160000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;935;MOSTRA DE CINEMA DE IBITIPOCA;Rua JULIO MIRANDA 05 Lima Duarte MG 36140000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;938;CINESERCLA BIG;Avenida JOAO CESAR DE OLIVEIRA 1275 Contagem MG 32315000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;941;CINEMA DA PRAÇA;Rua MAL DEODORO 3 Paraty RJ 23970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;944;CINE TEATRO CIANORTE;Avenida MARANHAO 62 Cianorte PR 87200000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;948;CINE TEATRO MUNICIPAL GERALDO ALVES;Rua RODRIGUES ALVES 870 Itapolis SP 14900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;952;UCI Anália Franco;Avenida Reg Feijo 1759 Sao Paulo SP 03342000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;962;CINEMA FRANCISCO LUCENA;RUA HERBAS CAVALCANTE PINHEIRO 50 Limoeiro do Norte CE 62930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;964;NAAH;Rua SANTA LUCIA 151 Americo Brasiliense SP 14820000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;965;INGRESSO AQUII;Avenida AYRTON SENNA DA SILVA 1511 Praia Grande SP 11726000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;966;SILVIO MARCENARIA;Rua DEZENOVE DE MARCO N 731 Arandu SP 18710000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;969;GRUPO CINE CONCORDIA - SC;Rua INDEPENDENCIA 91 Concordia SC 89700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;973;CINEMA MENINOS DE ARAÇUAÍ;PRACA WALDOMIRO SILVA No 54 Aracuai MG 39600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;977;PIPOCA CINEMARK;Travessa CASALBUONO 120 Sao Paulo SP 02049000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;981;CINE ANA;Rua CALCADAO DAGMAR PINTO 16 Ibicarai BA 45745000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;983;ESPAÇO CINEMAX;Rua TIRADENTES 95 Itabira MG 35900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;984;CINE RENATO ARAGÃO;Avenida JOHN SANFORD 1800 Sobral CE 62030000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;988;FRIBUGO;Rua JULIO SILVEIRA DO AMARAL 1072 Cordeiro RJ 28540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;991;CASA DA CULTURA DE IGARAPAVA;Rua PADRE ZEFERINO 000 Igarapava SP 14540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1002;RADAR CINEMA E TELEVISÃO LIMITADA - FILIAL;Rua PAULO AFONSO 45 Cotia SP 06700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1008;FILM COMPANY ARACATUBA;Avenida DAS ESMERALDAS 701 Marilia SP 17516000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1010;SINDICATO DOS TRABALHADORES NA INDÚSTRIA CINEMATOGRÁFICA;Avenida ASSIS BRASIL 8787 Porto Alegre RS 91010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1019;PIXEL;Rua TEN FRANCISCO SEBASTIAO 535 Lagoa Formosa MG 38720000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1020;CINE VERA CRUZ;PRACA CESARIO MOTTA 367 Capivari SP 13360000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1023;CINE TEATRO ODETTE;Avenida NICOLAU DORAZIO 359 Araguari MG 38440000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1024;RAVID LOCAÇÕES DE OBJETOS CINEMATOGRÁFICOS;Rua DR PAULO RIBEIRO COELHO 466 Sao Paulo SP 05374000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1026;CINEMA CRATEÚS;Rua DR JULIO LIMA 1800 Crateus CE 63700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1027;CINE PLAZA PORTO;Avenida 22 DE ABRIL 101 PORTO SEGURO BA 45810000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1044;METANOIA PRO CENTER - CER (CENTRO DE ESPORTES RADICAIS);Rua METANOIA 777 Sao Goncalo do Amarante CE 62670000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1045;CINE SÃO JOSÉ;PRACA BERALDO ARRUDA 83 Cafelandia SP 16500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1048;CINEASTON CINEMAS;SHOPPING CIDADE R GETULIO VARGAS 909 Paranavai PR 87702000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1051;CINE NAZARÉ;RUA DOS GUAJAJARAS 41 Belo Horizonte MG 30180000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1052;CINECLUBE TORRES;Rua JULIO DE CASTILHOS 702 Torres RS 95560000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1055;MINICINE;RUA IDALEAS DANTAS 14 Apora BA 48350000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1061;MARCHETE CINEMA E VIDEO;Avenida ROSA RIACHAO 72 Itapetinga BA 45700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1062;EMPRESA CINEMATOGRÁFICA REUNIDA;Rua 19 DE SETEMBRO 187 Guararema SP 08900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
